fold,seq,t,z1,z2,z3
2,3,193,2.6214242,0.94051063,2.8020277
2,3,194,2.6375294,0.93636274,2.817911
2,3,195,2.653646,0.9321969,2.8337846
2,3,196,2.669774,0.9280133,2.849649
2,3,197,2.6859128,0.9238122,2.8655035
2,3,198,2.702063,0.9195936,2.881349
2,3,199,2.718224,0.9153576,2.8971853
2,3,200,2.7343957,0.9111045,2.9130123
2,3,201,2.7505777,0.9068345,2.9288294
2,3,202,2.7667706,0.90254754,2.9446378
2,3,203,2.7829738,0.89824384,2.9604368
2,3,204,2.7991872,0.8939236,2.9762266
2,3,205,2.8154101,0.88958704,2.9920068
2,3,206,2.8316433,0.8852341,3.0077782
2,3,207,2.8478863,0.8808651,3.0235403
2,3,208,2.8641386,0.87648016,3.0392928
2,3,209,2.8804007,0.8720793,3.0550368
2,3,210,2.896672,0.8676628,3.0707715
2,3,211,2.9129527,0.8632307,3.086497
2,3,212,2.9292421,0.8587833,3.1022134
2,3,213,2.945541,0.8543205,3.1179209
2,3,214,2.9618485,0.8498426,3.1336193
2,3,215,2.9781647,0.84534967,3.149309
2,3,216,2.9944892,0.84084195,3.1649892
2,3,217,3.0108225,0.8363194,3.1806607
2,3,218,3.0271642,0.8317822,3.1963234
2,3,219,3.0435138,0.8272307,3.2119768
2,3,220,3.0598717,0.8226647,3.2276216
2,3,221,3.0762374,0.8180845,3.2432575
2,3,222,3.092611,0.81349015,3.2588847
2,3,223,3.108992,0.808882,3.2745028
2,3,224,3.1253812,0.8042599,3.2901125
2,3,225,3.141778,0.7996241,3.3057134
2,3,226,3.1581821,0.7949747,3.3213055
2,3,227,3.1745932,0.7903119,3.3368888
2,3,228,3.1910117,0.78563565,3.3524637
2,3,229,3.2074373,0.7809462,3.3680298
2,3,230,3.2238696,0.77624375,3.3835871
2,3,231,3.240309,0.7715282,3.399136
2,3,232,3.2567554,0.76679975,3.4146764
2,3,233,3.2732084,0.76205856,3.4302084
2,3,234,3.2896676,0.75730485,3.4457314
2,3,235,3.3061335,0.7525385,3.4612463
2,3,236,3.3226058,0.7477597,3.4767528
2,3,237,3.3390844,0.7429686,3.4922507
2,3,238,3.355569,0.73816544,3.50774
2,3,239,3.3720598,0.7333501,3.5232213
2,3,240,3.3885567,0.7285228,3.5386941
2,3,241,3.4050593,0.7236836,3.5541587
2,3,242,3.4215674,0.71883273,3.5696146
2,3,243,3.4380815,0.7139701,3.5850625
2,3,244,3.4546013,0.70909595,3.6005023
2,3,245,3.4711263,0.70421046,3.6159334
2,3,246,3.487657,0.6993135,3.6313567
2,3,247,3.504193,0.6944053,3.646772
2,3,248,3.5207343,0.68948597,3.6621788
2,3,249,3.5372806,0.68455565,3.6775773
2,3,250,3.553832,0.6796143,3.692968
2,3,251,3.5703886,0.6746621,3.7083504
2,3,252,3.58695,0.6696992,3.723725
2,3,253,3.603516,0.6647257,3.7390912
2,3,254,3.6200871,0.6597416,3.7544496
2,3,255,3.636663,0.65474695,3.7698002
2,3,256,3.653243,0.64974207,3.7851424
2,3,257,3.669828,0.64472675,3.800477
2,3,258,3.6864173,0.63970125,3.8158038
2,3,259,3.703011,0.63466567,3.8311226
2,3,260,3.7196085,0.6296202,3.8464332
2,3,261,3.7362108,0.62456465,3.8617363
2,3,262,3.7528172,0.61949927,3.8770316
2,3,263,3.7694275,0.61442417,3.892319
2,3,264,3.7860415,0.6093395,3.9075983
2,3,265,3.8026597,0.6042451,3.9228702
2,3,266,3.8192818,0.5991413,3.9381344
2,3,267,3.8359077,0.59402806,3.9533908
2,3,268,3.852537,0.5889056,3.9686394
2,3,269,3.8691702,0.58377373,3.9838805
2,3,270,3.885807,0.5786327,3.999114
2,3,271,3.9024472,0.5734827,4.0143394
2,3,272,3.9190912,0.56832355,4.0295577
2,3,273,3.9357386,0.56315553,4.0447683
2,3,274,3.9523892,0.55797863,4.0599713
2,3,275,3.9690428,0.5527931,4.0751667
2,3,276,3.9857,0.5475987,4.090355
2,3,277,4.00236,0.5423957,4.1055355
2,3,278,4.019023,0.5371841,4.1207085
2,3,279,4.035689,0.5319642,4.135874
2,3,280,4.052358,0.5267357,4.151032
2,3,281,4.0690303,0.5214989,4.1661825
2,3,282,4.085705,0.516254,4.1813254
2,3,283,4.1023827,0.51100075,4.196461
2,3,284,4.1190634,0.5057394,4.21159
2,3,285,4.1357465,0.50047,4.2267113
2,3,286,4.152432,0.49519268,4.241825
2,3,287,4.1691203,0.48990735,4.256932
2,3,288,4.185811,0.48461416,4.2720313
2,3,289,4.202504,0.4793132,4.287123
2,3,290,4.2191997,0.47400463,4.302208
2,3,291,4.2358975,0.46868828,4.3172855
2,3,292,4.252598,0.46336433,4.332356
2,3,293,4.2693005,0.45803285,4.3474193
2,3,294,4.286005,0.45269403,4.362475
2,3,295,4.302712,0.44734767,4.377524
2,3,296,4.3194213,0.44199398,4.3925657
2,3,297,4.336132,0.4366331,4.4076
2,3,298,4.352845,0.4312649,4.4226274
2,3,299,4.3695602,0.42588955,4.437648
2,3,300,4.386277,0.42050707,4.452661
2,3,301,4.4029956,0.41511768,4.467667
2,3,302,4.4197164,0.40972117,4.4826665
2,3,303,4.436439,0.40431774,4.4976587
2,3,304,4.453163,0.39890742,4.512644
2,3,305,4.4698887,0.3934904,4.5276217
2,3,306,4.486616,0.3880665,4.542593
2,3,307,4.5033455,0.3826359,4.557557
2,3,308,4.520076,0.37719876,4.572514
2,3,309,4.536808,0.37175488,4.5874643
2,3,310,4.5535417,0.36630446,4.602408
2,3,311,4.5702767,0.36084753,4.6173444
2,3,312,4.587013,0.3553843,4.6322737
2,3,313,4.6037507,0.34991452,4.647197
2,3,314,4.62049,0.34443843,4.6621127
2,3,315,4.6372304,0.33895603,4.677022
2,3,316,4.6539717,0.3334675,4.691924
2,3,317,4.670715,0.32797268,4.7068195
2,3,318,4.687459,0.3224717,4.7217083
2,3,319,4.704204,0.31696463,4.7365904
2,3,320,4.72095,0.3114516,4.7514653
2,3,321,4.7376976,0.30593246,4.766334
2,3,322,4.754446,0.30040735,4.7811956
2,3,323,4.771195,0.29487646,4.7960505
2,3,324,4.7879453,0.28933957,4.810899
2,3,325,4.8046966,0.28379688,4.8257403
2,3,326,4.821449,0.2782484,4.840575
2,3,327,4.8382015,0.27269432,4.8554034
2,3,328,4.854955,0.26713443,4.870225
2,3,329,4.87171,0.26156887,4.8850403
2,3,330,4.8884654,0.25599772,4.899849
2,3,331,4.905221,0.25042114,4.9146504
2,3,332,4.921978,0.24483891,4.9294457
2,3,333,4.9387355,0.2392512,4.9442344
2,3,334,4.9554935,0.23365816,4.9590163
2,3,335,4.9722524,0.22805962,4.973792
2,3,336,4.989012,0.22245571,4.988561
2,3,337,5.0057716,0.2168465,5.0033236
2,3,338,5.0225315,0.21123211,5.0180793
2,3,339,5.0392923,0.20561238,5.032829
2,3,340,5.0560536,0.19998744,5.0475717
2,3,341,5.0728154,0.19435734,5.0623083
2,3,342,5.089577,0.18872222,5.077038
2,3,343,5.10634,0.18308191,5.0917616
2,3,344,5.1231027,0.17743655,5.1064787
2,3,345,5.139866,0.17178616,5.1211896
2,3,346,5.156629,0.16613092,5.1358933
2,3,347,5.173393,0.1604706,5.1505914
2,3,348,5.190157,0.15480539,5.1652827
2,3,349,5.2069206,0.14913543,5.1799674
2,3,350,5.2236853,0.1434605,5.194646
2,3,351,5.24045,0.13778077,5.209318
2,3,352,5.2572145,0.13209628,5.2239842
2,3,353,5.273979,0.12640716,5.2386436
2,3,354,5.2907443,0.12071322,5.253297
2,3,355,5.3075094,0.11501461,5.267944
2,3,356,5.3242745,0.109311365,5.2825847
2,3,357,5.341039,0.10360363,5.297219
2,3,358,5.3578043,0.097891204,5.3118467
2,4,0,-1.005686,-0.17216311,0.82986903
2,4,1,-1.003287,-0.16570811,0.8382639
2,4,2,-1.0008339,-0.15926869,0.84671384
2,4,3,-0.9983266,-0.15284517,0.8552186
2,4,4,-0.99576503,-0.14643784,0.863778
2,4,5,-0.99314904,-0.14004697,0.872392
2,4,6,-0.99047846,-0.13367288,0.8810604
2,4,7,-0.98775315,-0.12731585,0.8897831
2,4,8,-0.984973,-0.12097617,0.89855987
2,4,9,-0.98213786,-0.11465414,0.90739065
2,4,10,-0.97924757,-0.10835004,0.91627526
2,4,11,-0.9763021,-0.10206416,0.9252135
2,4,12,-0.97330123,-0.0957968,0.93420523
2,4,13,-0.9702449,-0.08954824,0.94325024
2,4,14,-0.9671329,-0.083318755,0.9523484
2,4,15,-0.96396524,-0.07710866,0.9614995
2,4,16,-0.96074176,-0.07091821,0.9707034
2,4,17,-0.9574624,-0.064747706,0.9799599
2,4,18,-0.95412695,-0.058597434,0.9892688
2,4,19,-0.9507354,-0.05246766,0.99862987
2,4,20,-0.9472876,-0.04635867,1.0080429
2,4,21,-0.9437836,-0.04027076,1.0175078
2,4,22,-0.94022316,-0.03420418,1.0270243
2,4,23,-0.9366063,-0.028159231,1.0365921
2,4,24,-0.9329329,-0.022136167,1.0462111
2,4,25,-0.9292029,-0.01613527,1.0558811
2,4,26,-0.9254163,-0.010156812,1.0656018
2,4,27,-0.9215729,-0.004201062,1.075373
2,4,28,-0.91767275,0.0017317119,1.0851945
2,4,29,-0.9137158,0.0076412275,1.095066
2,4,30,-0.9097019,0.013527252,1.1049873
2,4,31,-0.90563107,0.019389506,1.114958
2,4,32,-0.90150326,0.025227731,1.1249782
2,4,33,-0.8973184,0.031041667,1.1350474
2,4,34,-0.89307654,0.036831055,1.1451654
2,4,35,-0.8887776,0.042595644,1.155332
2,4,36,-0.8844216,0.048335165,1.1655468
2,4,37,-0.8800084,0.054049395,1.1758096
2,4,38,-0.8755381,0.059738073,1.1861203
2,4,39,-0.87101066,0.06540096,1.1964784
2,4,40,-0.86642605,0.0710378,1.2068837
2,4,41,-0.8617843,0.076648355,1.2173358
2,4,42,-0.8570854,0.08223238,1.2278346
2,4,43,-0.8523294,0.087789655,1.2383797
2,4,44,-0.8475162,0.09331994,1.248971
2,4,45,-0.8426459,0.09882299,1.259608
2,4,46,-0.8377184,0.1042986,1.2702905
2,4,47,-0.8327339,0.10974653,1.2810181
2,4,48,-0.82769233,0.11516656,1.2917907
2,4,49,-0.8225937,0.12055846,1.3026078
2,4,50,-0.81743807,0.12592202,1.3134692
2,4,51,-0.8122255,0.13125703,1.3243744
2,4,52,-0.80695605,0.13656326,1.3353233
2,4,53,-0.8016297,0.1418405,1.3463156
2,4,54,-0.7962465,0.14708856,1.3573508
2,4,55,-0.7908066,0.15230721,1.3684287
2,4,56,-0.78531,0.15749626,1.379549
2,4,57,-0.7797567,0.16265552,1.3907113
2,4,58,-0.7741469,0.16778475,1.4019152
2,4,59,-0.76848054,0.17288382,1.4131606
2,4,60,-0.7627578,0.17795251,1.424447
2,4,61,-0.75697863,0.18299064,1.435774
2,4,62,-0.7511432,0.18799801,1.4471414
2,4,63,-0.74525166,0.19297445,1.4585488
2,4,64,-0.739304,0.19791977,1.4699959
2,4,65,-0.7333003,0.2028338,1.4814823
2,4,66,-0.72724074,0.20771636,1.4930077
2,4,67,-0.72112536,0.21256728,1.5045717
2,4,68,-0.71495426,0.21738641,1.516174
2,4,69,-0.7087276,0.22217357,1.5278141
2,4,70,-0.70244545,0.22692859,1.5394919
2,4,71,-0.6961079,0.2316513,1.5512068
2,4,72,-0.68971515,0.2363416,1.5629586
2,4,73,-0.6832672,0.2409993,1.5747468
2,4,74,-0.6767642,0.24562424,1.5865713
2,4,75,-0.67020637,0.2502163,1.5984316
2,4,76,-0.66359377,0.25477532,1.6103272
2,4,77,-0.6569265,0.25930116,1.622258
2,4,78,-0.6502048,0.26379368,1.6342233
2,4,79,-0.6434287,0.26825276,1.6462231
2,4,80,-0.63659835,0.27267826,1.6582568
2,4,81,-0.62971395,0.27707005,1.6703241
2,4,82,-0.6227756,0.281428,1.6824247
2,4,83,-0.6157835,0.285752,1.6945581
2,4,84,-0.60873777,0.2900419,1.706724
2,4,85,-0.6016385,0.2942976,1.7189221
2,4,86,-0.59448594,0.29851902,1.731152
2,4,87,-0.58728015,0.302706,1.7434133
2,4,88,-0.5800214,0.30685845,1.7557057
2,4,89,-0.57270974,0.31097627,1.7680287
2,4,90,-0.56534547,0.3150593,1.780382
2,4,91,-0.55792856,0.31910756,1.7927655
2,4,92,-0.5504594,0.32312083,1.8051784
2,4,93,-0.54293793,0.3270991,1.8176206
2,4,94,-0.53536457,0.33104223,1.8300917
2,4,95,-0.5277393,0.33495018,1.8425914
2,4,96,-0.5200624,0.33882278,1.8551191
2,4,97,-0.5123339,0.34266007,1.8676747
2,4,98,-0.5045542,0.34646186,1.8802576
2,4,99,-0.4967233,0.35022816,1.8928678
2,4,100,-0.4888415,0.3539588,1.9055046
2,4,101,-0.48090884,0.35765377,1.9181678
2,4,102,-0.47292566,0.36131296,1.930857
2,4,103,-0.4648921,0.36493632,1.9435718
2,4,104,-0.4568082,0.36852387,1.9563121
2,4,105,-0.44867438,0.3720754,1.9690771
2,4,106,-0.44049063,0.375591,1.981867
2,4,107,-0.43225732,0.37907052,1.9946809
2,4,108,-0.42397445,0.38251394,2.0075188
2,4,109,-0.4156424,0.38592118,2.0203803
2,4,110,-0.4072612,0.38929224,2.033265
2,4,111,-0.3988312,0.392627,2.0461726
2,4,112,-0.3903524,0.39592552,2.0591028
2,4,113,-0.3818252,0.39918765,2.072055
2,4,114,-0.37324962,0.40241346,2.0850294
2,4,115,-0.36462602,0.4056028,2.098025
2,4,116,-0.35595453,0.40875572,2.111042
2,4,117,-0.34723523,0.41187218,2.12408
2,4,118,-0.33846852,0.41495213,2.1371384
2,4,119,-0.32965443,0.41799557,2.150217
2,4,120,-0.3207933,0.42100245,2.1633155
2,4,121,-0.31188518,0.4239728,2.1764338
2,4,122,-0.30293044,0.4269065,2.1895711
2,4,123,-0.29392913,0.42980364,2.2027276
2,4,124,-0.28488162,0.43266413,2.2159026
2,4,125,-0.27578792,0.43548802,2.229096
2,4,126,-0.2666484,0.43827525,2.2423072
2,4,127,-0.25746313,0.44102588,2.2555363
2,4,128,-0.24823244,0.44373983,2.2687829
2,4,129,-0.23895647,0.44641715,2.2820466
2,4,130,-0.22963533,0.44905785,2.2953272
2,4,131,-0.22026941,0.45166185,2.308624
2,4,132,-0.21085873,0.45422927,2.3219373
2,4,133,-0.20140368,0.45676002,2.3352664
2,4,134,-0.19190428,0.45925418,2.348611
2,4,135,-0.18236092,0.4617117,2.3619711
2,4,136,-0.1727736,0.46413267,2.3753464
2,4,137,-0.16314274,0.46651703,2.3887362
2,4,138,-0.15346834,0.46886486,2.4021409
2,4,139,-0.14375082,0.47117612,2.4155595
2,4,140,-0.13399017,0.47345087,2.4289923
2,4,141,-0.1241868,0.4756891,2.4424386
2,4,142,-0.11434081,0.47789088,2.4558983
2,4,143,-0.10445231,0.48005626,2.4693713
2,4,144,-0.094521716,0.48218518,2.482857
2,4,145,-0.08454901,0.48427776,2.4963555
2,4,146,-0.07453462,0.48633397,2.5098662
2,4,147,-0.06447853,0.4883539,2.5233893
2,4,148,-0.05438117,0.49033755,2.5369241
2,4,149,-0.044242524,0.492285,2.5504706
2,4,150,-0.034063015,0.49419627,2.5640283
2,4,151,-0.023842633,0.4960714,2.5775974
2,4,152,-0.013581797,0.4979104,2.5911772
2,4,153,-0.0032804972,0.4997134,2.6047678
2,4,154,0.0070608445,0.5014804,2.6183686
2,4,155,0.017442131,0.50321144,2.6319797
2,4,156,0.027863272,0.5049066,2.6456008
2,4,157,0.03832384,0.5065659,2.6592317
2,4,158,0.04882385,0.5081895,2.672872
2,4,159,0.059362873,0.5097773,2.6865215
2,4,160,0.06994093,0.5113295,2.7001803
2,4,161,0.0805576,0.51284605,2.7138479
2,4,162,0.0912129,0.5143271,2.727524
2,4,163,0.1019064,0.5157727,2.7412086
2,4,164,0.112638116,0.5171829,2.7549014
2,4,165,0.123407625,0.5185577,2.7686021
2,4,166,0.13421495,0.51989734,2.782311
2,4,167,0.14505967,0.5212017,2.7960272
2,4,168,0.1559417,0.522471,2.8097508
2,4,169,0.16686092,0.52370524,2.8234818
2,4,170,0.17781693,0.52490455,2.8372197
2,4,171,0.18880974,0.526069,2.8509645
2,4,172,0.19983892,0.52719855,2.864716
2,4,173,0.21090451,0.52829343,2.878474
2,4,174,0.22200605,0.5293537,2.8922381
2,4,175,0.23314361,0.53037935,2.9060087
2,4,176,0.24431673,0.5313705,2.919785
2,4,177,0.25552544,0.53232735,2.9335673
2,4,178,0.26676932,0.53324986,2.9473548
2,4,179,0.2780484,0.53413814,2.961148
2,4,180,0.28936237,0.53499234,2.9749465
2,4,181,0.30071104,0.5358125,2.98875
2,4,182,0.3120939,0.5365987,3.0025582
2,4,183,0.32351133,0.5373511,3.0163715
2,4,184,0.33496284,0.5380697,3.0301893
2,4,185,0.34644824,0.5387547,3.0440116
2,4,186,0.35796708,0.5394061,3.057838
2,4,187,0.36951965,0.5400241,3.0716689
2,4,188,0.3811055,0.5406087,3.0855036
2,4,189,0.39272445,0.5411601,3.0993423
2,4,190,0.40437606,0.5416783,3.1131845
2,4,191,0.41606063,0.5421635,3.1270304
2,4,192,0.42777768,0.5426157,3.1408799
2,4,193,0.4395268,0.5430351,3.1547322
2,4,194,0.45130828,0.54342175,3.1685882
2,4,195,0.46312168,0.5437758,3.1824472
2,4,196,0.4749668,0.5440973,3.196309
2,4,197,0.48684317,0.54438645,3.2101734
2,4,198,0.49875113,0.5446433,3.2240407
2,4,199,0.5106902,0.54486793,3.2379105
2,4,200,0.52266026,0.5450605,3.2517827
2,4,201,0.5346608,0.5452211,3.265657
2,4,202,0.5466922,0.54534984,3.2795336
2,4,203,0.5587539,0.5454469,3.2934124
2,4,204,0.5708458,0.54551226,3.3072932
2,4,205,0.5829674,0.5455462,3.3211753
2,4,206,0.59511906,0.5455487,3.3350596
2,4,207,0.60730034,0.5455199,3.3489456
2,4,208,0.61951077,0.54546,3.3628328
2,4,209,0.63175064,0.545369,3.3767216
2,4,210,0.64401954,0.54524714,3.3906116
2,4,211,0.6563173,0.5450945,3.4045029
2,4,212,0.6686434,0.54491115,3.418395
2,4,213,0.68099827,0.5446972,3.4322884
2,4,214,0.69338137,0.5444529,3.4461827
2,4,215,0.70579255,0.54417825,3.4600778
2,4,216,0.7182314,0.5438734,3.4739733
2,4,217,0.73069817,0.5435385,3.4878697
2,4,218,0.7431925,0.5431737,3.5017667
2,4,219,0.7557139,0.542779,3.5156639
2,4,220,0.7682627,0.54235464,3.5295618
2,4,221,0.7808385,0.5419007,3.54346
2,4,222,0.79344106,0.5414173,3.5573583
2,4,223,0.80606997,0.5409046,3.5712564
2,4,224,0.8187256,0.54036266,3.585155
2,4,225,0.8314074,0.53979164,3.5990536
2,4,226,0.8441153,0.5391917,3.612952
2,4,227,0.8568488,0.538563,3.62685
2,4,228,0.8696082,0.5379056,3.6407478
2,4,229,0.8823932,0.5372196,3.6546454
2,4,230,0.8952032,0.53650516,3.6685424
2,4,231,0.9080386,0.53576237,3.6824393
2,4,232,0.92089903,0.53499144,3.6963356
2,4,233,0.93378425,0.53419244,3.7102313
2,4,234,0.94669384,0.53336555,3.724126
2,4,235,0.9596281,0.5325108,3.7380204
2,4,236,0.97258663,0.53162843,3.751914
2,4,237,0.9855693,0.53071845,3.7658067
2,4,238,0.99857557,0.5297811,3.7796981
2,4,239,1.0116059,0.52881646,3.7935889
2,4,240,1.0246598,0.52782464,3.8074787
2,4,241,1.037737,0.52680576,3.8213673
2,4,242,1.0508373,0.52576,3.8352544
2,4,243,1.0639608,0.52468747,3.849141
2,4,244,1.0771072,0.5235883,3.863026
2,4,245,1.0902761,0.5224626,3.8769095
2,4,246,1.1034678,0.5213105,3.890792
2,4,247,1.1166819,0.5201321,3.9046729
2,4,248,1.1299182,0.51892763,3.9185524
2,4,249,1.1431763,0.51769716,3.9324303
2,4,250,1.1564565,0.51644075,3.946307
2,4,251,1.1697584,0.5151586,3.960182
2,4,252,1.1830819,0.5138508,3.9740553
2,4,253,1.1964264,0.5125176,3.9879267
2,4,254,1.2097925,0.51115894,4.0017967
2,4,255,1.2231796,0.5097751,4.015665
2,4,256,1.2365873,0.50836617,4.029531
2,4,257,1.2500161,0.5069322,4.0433955
2,4,258,1.2634654,0.5054734,4.057258
2,4,259,1.2769352,0.5039898,4.071119
2,4,260,1.290425,0.5024817,4.084977
2,4,261,1.303935,0.500949,4.098834
2,4,262,1.3174651,0.499392,4.1126885
2,4,263,1.3310149,0.49781075,4.126541
2,4,264,1.3445841,0.49620542,4.1403913
2,4,265,1.358173,0.4945761,4.1542397
2,4,266,1.3717813,0.4929229,4.168086
2,4,267,1.3854088,0.49124599,4.18193
2,4,268,1.3990549,0.4895455,4.1957717
2,4,269,1.4127202,0.48782146,4.209611
2,4,270,1.4264042,0.4860741,4.2234483
2,4,271,1.4401066,0.4843035,4.2372828
2,4,272,1.4538276,0.48250976,4.2511153
2,4,273,1.467567,0.48069304,4.2649455
2,4,274,1.4813244,0.47885343,4.2787733
2,4,275,1.4950995,0.47699112,4.2925982
2,4,276,1.5088928,0.47510615,4.306421
2,4,277,1.5227038,0.47319865,4.320241
2,4,278,1.5365323,0.47126877,4.334059
2,4,279,1.5503778,0.46931666,4.3478737
2,4,280,1.5642409,0.46734238,4.361686
2,4,281,1.5781212,0.46534607,4.375496
2,4,282,1.5920181,0.46332788,4.3893027
2,4,283,1.6059322,0.46128786,4.403107
2,4,284,1.619863,0.45922616,4.416909
2,4,285,1.6338104,0.45714292,4.4307084
2,4,286,1.6477739,0.45503828,4.4445047
2,4,287,1.6617539,0.45291227,4.4582987
2,4,288,1.67575,0.45076507,4.47209
2,4,289,1.6897622,0.44859678,4.485878
2,4,290,1.70379,0.44640756,4.499663
2,4,291,1.7178338,0.44419742,4.5134454
2,4,292,1.7318932,0.44196653,4.527225
2,4,293,1.7459681,0.43971503,4.541002
2,4,294,1.760058,0.43744305,4.554775
2,4,295,1.7741635,0.43515062,4.5685463
2,4,296,1.7882841,0.4328379,4.5823145
2,4,297,1.8024193,0.43050507,4.5960793
2,4,298,1.8165697,0.4281521,4.6098413
2,4,299,1.8307348,0.42577922,4.6236005
2,4,300,1.8449146,0.42338648,4.6373568
2,4,301,1.8591084,0.42097408,4.6511097
2,4,302,1.8733169,0.41854197,4.66486
2,4,303,1.8875396,0.41609037,4.678607
2,4,304,1.9017764,0.41361937,4.692351
2,4,305,1.916027,0.41112912,4.7060914
2,4,306,1.9302915,0.4086196,4.719829
2,4,307,1.9445698,0.40609103,4.733564
2,4,308,1.9588615,0.40354353,4.747295
2,4,309,1.973167,0.40097713,4.761023
2,4,310,1.9874858,0.39839196,4.7747483
2,4,311,2.001818,0.39578813,4.7884703
2,4,312,2.0161629,0.39316583,4.802189
2,4,313,2.0305212,0.390525,4.8159046
2,4,314,2.0448923,0.38786587,4.829617
2,4,315,2.0592763,0.3851885,4.843326
2,4,316,2.0736728,0.38249302,4.857032
2,4,317,2.088082,0.37977946,4.870734
2,4,318,2.1025038,0.377048,4.8844337
2,4,319,2.1169379,0.3742987,4.89813
2,4,320,2.131384,0.37153172,4.9118223
2,4,321,2.1458423,0.36874706,4.925512
2,4,322,2.1603127,0.36594486,4.939198
2,4,323,2.1747947,0.36312532,4.9528804
2,4,324,2.1892889,0.3602884,4.96656
2,4,325,2.2037947,0.35743427,4.980236
2,4,326,2.2183123,0.354563,4.993909
2,4,327,2.2328408,0.35167477,5.007578
2,4,328,2.247381,0.34876952,5.021244
2,4,329,2.2619326,0.34584743,5.0349064
2,4,330,2.2764955,0.34290862,5.0485654
2,4,331,2.291069,0.33995324,5.0622206
2,4,332,2.3056538,0.33698124,5.075873
2,4,333,2.3202496,0.33399278,5.089522
2,4,334,2.3348558,0.33098805,5.103167
2,4,335,2.349473,0.327967,5.116809
2,4,336,2.3641007,0.32492974,5.1304474
2,4,337,2.3787389,0.32187644,5.144082
2,4,338,2.393387,0.3188072,5.157713
2,4,339,2.408046,0.31572202,5.171341
2,4,340,2.4227152,0.31262103,5.184965
2,4,341,2.4373944,0.30950433,5.198586
2,4,342,2.4520833,0.30637208,5.212203
2,4,343,2.4667823,0.30322424,5.2258167
2,4,344,2.4814913,0.30006096,5.239427
2,4,345,2.4962099,0.29688233,5.2530336
2,4,346,2.5109377,0.2936885,5.2666364
2,4,347,2.5256755,0.29047945,5.280236
2,4,348,2.5404227,0.28725532,5.293832
2,4,349,2.5551789,0.28401625,5.3074236
2,4,350,2.5699449,0.28076223,5.321012
2,4,351,2.58472,0.2774934,5.334597
2,4,352,2.599504,0.2742098,5.3481784
2,4,353,2.614297,0.27091163,5.361756
2,4,354,2.6290991,0.26759884,5.37533
2,4,355,2.6439102,0.26427156,5.3889003
2,4,356,2.6587298,0.2609299,5.4024673
2,4,357,2.6735578,0.25757402,5.41603
2,4,358,2.6883948,0.25420383,5.4295893
2,5,0,-0.2869119,1.228083,-0.31732792
2,5,1,-0.27885106,1.2311392,-0.30339736
2,5,2,-0.27072263,1.2341602,-0.28941828
2,5,3,-0.26252678,1.2371458,-0.27539104
2,5,4,-0.2542637,1.2400959,-0.26131606
2,5,5,-0.24593352,1.2430103,-0.24719371
2,5,6,-0.23753643,1.2458888,-0.2330244
2,5,7,-0.22907262,1.2487314,-0.21880853
2,5,8,-0.22054227,1.2515377,-0.20454653
2,5,9,-0.21194558,1.2543076,-0.19023879
2,5,10,-0.20328273,1.2570411,-0.17588572
2,5,11,-0.19455396,1.259738,-0.16148777
2,5,12,-0.18575945,1.262398,-0.14704534
2,5,13,-0.17689945,1.2650211,-0.13255887
2,5,14,-0.16797417,1.2676071,-0.11802878
2,5,15,-0.15898386,1.2701559,-0.10345554
2,5,16,-0.14992872,1.2726674,-0.08883955
2,5,17,-0.14080903,1.2751415,-0.07418127
2,5,18,-0.13162504,1.2775779,-0.059481174
2,5,19,-0.12237698,1.2799766,-0.04473966
2,5,20,-0.113065116,1.2823375,-0.029957205
2,5,21,-0.10368973,1.2846606,-0.015134285
2,5,22,-0.094251074,1.2869456,-0.00027132127
2,5,23,-0.084749445,1.2891924,0.0146311885
2,5,24,-0.0751851,1.2914011,0.029572818
2,5,25,-0.06555834,1.2935716,0.044553082
2,5,26,-0.055869445,1.2957036,0.059571512
2,5,27,-0.04611872,1.2977973,0.074627645
2,5,28,-0.036306467,1.2998524,0.089721
2,5,29,-0.026433013,1.3018689,0.10485107
2,5,30,-0.016498614,1.3038467,0.120017454
2,5,31,-0.006503606,1.3057858,0.13521963
2,5,32,0.0035516908,1.3076861,0.15045714
2,5,33,0.0136669595,1.3095475,0.1657295
2,5,34,0.023841875,1.3113701,0.1810362
2,5,35,0.03407611,1.3131537,0.1963768
2,5,36,0.044369306,1.3148984,0.21175076
2,5,37,0.054721184,1.316604,0.22715767
2,5,38,0.06513138,1.3182706,0.24259701
2,5,39,0.07559956,1.319898,0.2580683
2,5,40,0.086125374,1.3214864,0.27357104
2,5,41,0.096708484,1.3230355,0.2891048
2,5,42,0.10734851,1.3245455,0.304669
2,5,43,0.11804516,1.3260163,0.32026324
2,5,44,0.12879805,1.3274479,0.335887
2,5,45,0.13960682,1.3288403,0.3515398
2,5,46,0.15047115,1.3301934,0.36722118
2,5,47,0.16139066,1.3315073,0.38293064
2,5,48,0.172365,1.332782,0.3986677
2,5,49,0.18339379,1.3340175,0.41443184
2,5,50,0.19447668,1.3352137,0.43022263
2,5,51,0.20561332,1.3363706,0.44603956
2,5,52,0.21680333,1.3374883,0.46188217
2,5,53,0.22804636,1.3385668,0.47774997
2,5,54,0.23934203,1.339606,0.4936425
2,5,55,0.25069,1.3406062,0.5095593
2,5,56,0.2620899,1.3415672,0.5254998
2,5,57,0.27354136,1.342489,0.5414636
2,5,58,0.28504395,1.3433717,0.5574502
