fold,seq,t,z1,z2,z3
0,7,94,-0.8858522,1.52102,0.27759567
0,7,95,-0.8879162,1.5336874,0.2714982
0,7,96,-0.8899396,1.5463586,0.26538417
0,7,97,-0.8919225,1.5590336,0.2592536
0,7,98,-0.8938648,1.571712,0.25310674
0,7,99,-0.8957668,1.5843936,0.24694367
0,7,100,-0.8976284,1.5970778,0.24076465
0,7,101,-0.8994498,1.6097646,0.2345697
0,7,102,-0.901231,1.6224533,0.2283591
0,7,103,-0.9029721,1.6351438,0.22213294
0,7,104,-0.90467316,1.6478357,0.2158913
0,7,105,-0.9063343,1.6605288,0.20963447
0,7,106,-0.9079555,1.6732227,0.20336246
0,7,107,-0.90953696,1.6859169,0.19707558
0,7,108,-0.91107875,1.6986115,0.1907738
0,7,109,-0.9125809,1.7113057,0.18445744
0,7,110,-0.91404355,1.7239996,0.1781265
0,7,111,-0.9154667,1.7366925,0.17178127
0,7,112,-0.91685057,1.7493845,0.16542177
0,7,113,-0.9181951,1.762075,0.15904827
0,7,114,-0.9195006,1.7747638,0.15266079
0,7,115,-0.92076695,1.7874506,0.1462596
0,7,116,-0.9219943,1.800135,0.1398448
0,7,117,-0.92318285,1.812817,0.13341647
0,7,118,-0.92433256,1.825496,0.12697488
0,7,119,-0.92544365,1.8381718,0.12052005
0,7,120,-0.9265161,1.8508441,0.11405226
0,7,121,-0.92755014,1.8635128,0.10757151
0,7,122,-0.9285458,1.8761772,0.1010781
0,7,123,-0.9295032,1.8888375,0.09457203
0,7,124,-0.9304224,1.901493,0.08805358
0,7,125,-0.9313036,1.9141437,0.081522755
0,7,126,-0.93214685,1.9267892,0.07497985
0,7,127,-0.9329523,1.9394293,0.06842486
0,7,128,-0.93372,1.9520636,0.06185807
0,7,129,-0.9344501,1.9646919,0.055279557
0,7,130,-0.93514276,1.977314,0.04868939
0,7,131,-0.935798,1.9899296,0.042087857
0,7,132,-0.936416,2.0025384,0.035474956
0,7,133,-0.9369968,2.01514,0.028850973
0,7,134,-0.93754065,2.0277345,0.022215907
0,7,135,-0.9380476,2.0403214,0.015570039
0,7,136,-0.93851775,2.0529006,0.008913372
0,7,137,-0.93895125,2.0654714,0.0022461857
0,7,138,-0.9393482,2.0780342,-0.00443152
0,7,139,-0.93970877,2.0905883,-0.011119464
0,7,140,-0.9400331,2.103134,-0.01781765
0,7,141,-0.9403212,2.1156702,-0.024525793
0,7,142,-0.9405733,2.1281972,-0.031243827
0,7,143,-0.94078946,2.140715,-0.037971687
0,7,144,-0.9409699,2.1532228,-0.04470909
0,7,145,-0.9411146,2.1657207,-0.05145604
0,7,146,-0.94122386,2.1782084,-0.05821226
0,7,147,-0.9412977,2.1906857,-0.06497776
0,7,148,-0.9413363,2.2031524,-0.07175225
0,7,149,-0.94133973,2.2156084,-0.07853574
0,7,150,-0.9413082,2.228053,-0.08532796
0,7,151,-0.9412418,2.2404866,-0.09212891
0,7,152,-0.9411407,2.2529085,-0.098938316
0,7,153,-0.94100505,2.2653186,-0.105756186
0,7,154,-0.94083494,2.2777169,-0.112582244
0,7,155,-0.9406305,2.290103,-0.11941643
0,7,156,-0.9403919,2.302477,-0.12625867
0,7,157,-0.94011927,2.314838,-0.1331087
0,7,158,-0.9398127,2.3271866,-0.13996655
0,7,159,-0.93947244,2.3395221,-0.14683191
0,7,160,-0.93909854,2.3518445,-0.1537048
0,7,161,-0.93869114,2.3641536,-0.16058497
0,7,162,-0.9382504,2.3764493,-0.1674724
0,7,163,-0.9377765,2.3887312,-0.17436685
0,7,164,-0.93726957,2.4009993,-0.1812683
0,7,165,-0.9367297,2.4132533,-0.18817651
0,7,166,-0.9361571,2.425493,-0.19509149
0,7,167,-0.9355519,2.4377182,-0.20201294
0,7,168,-0.9349142,2.4499288,-0.20894083
0,7,169,-0.93424416,2.4621248,-0.2158751
0,7,170,-0.93354195,2.4743059,-0.22281548
0,7,171,-0.93280774,2.486472,-0.229762
0,7,172,-0.93204165,2.4986224,-0.23671438
0,7,173,-0.9312438,2.5107577,-0.24367264
0,7,174,-0.9304143,2.5228772,-0.25063652
0,7,175,-0.92955345,2.5349813,-0.25760603
0,7,176,-0.9286613,2.5470693,-0.26458088
0,7,177,-0.92773795,2.5591414,-0.27156112
0,7,178,-0.9267836,2.571197,-0.27854648
0,7,179,-0.9257984,2.5832365,-0.285537
0,7,180,-0.9247825,2.5952594,-0.29253247
0,7,181,-0.92373604,2.6072657,-0.29953277
0,7,182,-0.9226592,2.619255,-0.30653763
0,7,183,-0.9215521,2.6312277,-0.31354722
0,7,184,-0.9204149,2.6431835,-0.3205613
0,7,185,-0.91924775,2.6551218,-0.3275797
0,7,186,-0.91805077,2.6670427,-0.3346022
0,7,187,-0.91682416,2.6789465,-0.34162897
0,7,188,-0.915568,2.6908326,-0.34865975
0,7,189,-0.9142825,2.702701,-0.3556944
0,7,190,-0.9129678,2.7145514,-0.3627327
0,7,191,-0.911624,2.7263842,-0.3697748
0,7,192,-0.9102514,2.7381988,-0.37682042
0,7,193,-0.90885,2.749995,-0.38386932
0,7,194,-0.90742,2.761773,-0.3909217
0,7,195,-0.9059615,2.7735329,-0.3979773
0,7,196,-0.90447474,2.785274,-0.40503597
0,7,197,-0.9029598,2.7969964,-0.41209748
0,7,198,-0.9014169,2.8087,-0.419162
0,7,199,-0.8998461,2.8203852,-0.4262293
0,7,200,-0.89824754,2.8320513,-0.43329924
0,7,201,-0.8966215,2.843698,-0.44037157
0,7,202,-0.89496803,2.855326,-0.4474465
0,7,203,-0.8932873,2.8669345,-0.45452374
0,7,204,-0.89157945,2.8785238,-0.46160322
0,7,205,-0.8898447,2.8900936,-0.46868467
0,7,206,-0.8880831,2.901644,-0.47576827
0,7,207,-0.88629484,2.9131749,-0.48285377
0,7,208,-0.8844801,2.924686,-0.4899409
0,7,209,-0.882639,2.9361775,-0.4970299
0,7,210,-0.88077164,2.9476492,-0.50412047
0,7,211,-0.8788782,2.959101,-0.5112126
0,7,212,-0.87695885,2.9705324,-0.5183059
0,7,213,-0.8750137,2.981944,-0.52540064
0,7,214,-0.87304294,2.9933357,-0.5324966
0,7,215,-0.87104666,3.004707,-0.53959364
0,7,216,-0.8690251,3.016058,-0.54669154
0,7,217,-0.8669783,3.0273886,-0.55379045
0,7,218,-0.86490643,3.038699,-0.5608902
0,7,219,-0.8628097,3.0499885,-0.5679905
0,7,220,-0.8606882,3.0612578,-0.5750915
0,7,221,-0.8585421,3.0725064,-0.582193
0,7,222,-0.85637146,3.0837345,-0.58929497
0,7,223,-0.8541766,3.0949416,-0.59639704
0,7,224,-0.85195744,3.1061282,-0.60349953
0,7,225,-0.8497143,3.1172938,-0.61060214
0,7,226,-0.8474472,3.1284387,-0.61770475
0,7,227,-0.84515643,3.1395624,-0.6248072
0,7,228,-0.842842,3.1506653,-0.6319096
0,7,229,-0.84050405,3.1617472,-0.6390118
0,7,230,-0.8381428,3.1728077,-0.6461135
0,7,231,-0.8357583,3.1838474,-0.653215
0,7,232,-0.8333508,3.194866,-0.66031593
0,7,233,-0.8309203,3.2058632,-0.66741633
0,7,234,-0.8284671,3.216839,-0.6745159
0,7,235,-0.82599115,3.227794,-0.6816148
0,7,236,-0.8234927,3.2387273,-0.6887129
0,7,237,-0.82097185,3.2496395,-0.6958101
0,7,238,-0.8184288,3.26053,-0.7029061
0,7,239,-0.8158636,3.2713993,-0.7100011
0,7,240,-0.81327647,3.282247,-0.71709496
0,7,241,-0.81066746,3.2930734,-0.72418755
0,7,242,-0.8080368,3.303878,-0.73127866
0,7,243,-0.8053845,3.3146615,-0.7383685
0,7,244,-0.8027108,3.3254232,-0.7454568
0,7,245,-0.80001575,3.3361633,-0.7525434
0,7,246,-0.7972995,3.3468819,-0.7596285
0,7,247,-0.7945622,3.3575788,-0.76671183
0,7,248,-0.791804,3.3682542,-0.77379334
0,7,249,-0.78902507,3.3789077,-0.7808728
0,7,250,-0.7862254,3.3895397,-0.7879505
0,7,251,-0.7834051,3.40015,-0.7950262
0,7,252,-0.7805645,3.4107387,-0.8020997
0,7,253,-0.77770364,3.4213054,-0.8091709
0,7,254,-0.77482253,3.4318504,-0.81624
0,7,255,-0.7719214,3.4423738,-0.82330674
0,7,256,-0.7690004,3.4528751,-0.83037096
0,7,257,-0.7660596,3.4633548,-0.83743286
0,7,258,-0.7630991,3.4738128,-0.8444922
0,7,259,-0.760119,3.484249,-0.8515489
0,7,260,-0.7571196,3.4946632,-0.8586028
0,7,261,-0.7541008,3.505056,-0.8656541
0,7,262,-0.75106287,3.5154266,-0.8727026
0,7,263,-0.74800587,3.5257757,-0.8797482
0,7,264,-0.74492997,3.5361028,-0.88679075
0,7,265,-0.7418352,3.5464082,-0.8938304
0,7,266,-0.73872167,3.556692,-0.900867
0,7,267,-0.73558956,3.5669537,-0.90790045
0,7,268,-0.7324391,3.5771935,-0.9149306
0,7,269,-0.72927016,3.5874116,-0.92195755
0,7,270,-0.726083,3.597608,-0.92898124
0,7,271,-0.72287774,3.6077824,-0.93600136
0,7,272,-0.71965444,3.6179352,-0.9430182
0,7,273,-0.71641326,3.6280663,-0.9500315
0,7,274,-0.71315426,3.6381755,-0.9570413
0,7,275,-0.70987767,3.6482627,-0.9640474
0,7,276,-0.70658344,3.6583285,-0.9710499
0,7,277,-0.70327175,3.6683724,-0.9780487
0,7,278,-0.6999427,3.6783946,-0.98504364
0,7,279,-0.6965965,3.6883948,-0.9920347
0,7,280,-0.6932331,3.6983736,-0.99902195
0,7,281,-0.6898526,3.7083306,-1.0060053
0,7,282,-0.6864553,3.7182658,-1.0129844
0,7,283,-0.6830411,3.7281795,-1.0199597
0,7,284,-0.6796102,3.7380714,-1.0269308
0,7,285,-0.67616266,3.747942,-1.0338978
0,7,286,-0.67269874,3.7577906,-1.0408604
0,7,287,-0.66921836,3.7676177,-1.047819
0,7,288,-0.66572165,3.7774234,-1.0547732
0,7,289,-0.6622088,3.7872076,-1.0617231
0,7,290,-0.6586799,3.79697,-1.0686685
0,7,291,-0.6551349,3.806711,-1.0756096
0,7,292,-0.6515741,3.8164306,-1.0825461
0,7,293,-0.64799744,3.8261287,-1.0894781
0,7,294,-0.6444052,3.8358052,-1.0964054
0,7,295,-0.64079726,3.8454604,-1.1033282
0,7,296,-0.63717383,3.8550942,-1.1102464
0,7,297,-0.6335351,3.8647063,-1.1171597
0,7,298,-0.62988096,3.8742974,-1.1240684
0,7,299,-0.62621164,3.883867,-1.1309723
0,7,300,-0.6225272,3.8934155,-1.1378713
0,7,301,-0.6188278,3.9029424,-1.1447653
0,7,302,-0.61511344,3.9124484,-1.1516545
0,7,303,-0.6113842,3.9219332,-1.1585388
0,7,304,-0.60764027,3.9313967,-1.1654181
0,7,305,-0.6038817,3.9408388,-1.1722922
0,7,306,-0.60010856,3.95026,-1.1791614
0,7,307,-0.5963209,3.95966,-1.1860255
0,7,308,-0.592519,3.9690387,-1.1928843
0,7,309,-0.5887027,3.9783967,-1.199738
0,7,310,-0.5848722,3.9877336,-1.2065866
0,7,311,-0.58102757,3.9970496,-1.2134298
0,7,312,-0.577169,4.0063443,-1.2202677
0,7,313,-0.5732964,4.0156183,-1.2271003
0,7,314,-0.56941,4.0248713,-1.2339276
0,7,315,-0.56550986,4.034104,-1.2407495
0,7,316,-0.56159604,4.0433154,-1.2475659
0,7,317,-0.55766857,4.052506,-1.2543769
0,7,318,-0.55372757,4.061676,-1.2611824
0,7,319,-0.54977316,4.070825,-1.2679825
0,7,320,-0.54580545,4.0799537,-1.2747768
0,7,321,-0.5418244,4.0890617,-1.2815658
0,7,322,-0.5378302,4.0981493,-1.2883492
0,7,323,-0.5338229,4.107216,-1.2951267
0,7,324,-0.52980256,4.116262,-1.3018987
0,7,325,-0.52576923,4.125288,-1.308665
0,7,326,-0.52172303,4.1342936,-1.3154258
0,7,327,-0.51766413,4.143278,-1.3221805
0,7,328,-0.5135925,4.1522427,-1.3289297
0,7,329,-0.5095082,4.1611867,-1.3356731
0,7,330,-0.5054113,4.1701107,-1.3424107
0,7,331,-0.50130206,4.179014,-1.3491423
0,7,332,-0.4971803,4.1878977,-1.3558682
0,7,333,-0.49304622,4.196761,-1.3625882
0,7,334,-0.48889998,4.205604,-1.3693022
0,7,335,-0.48474145,4.214427,-1.3760103
0,7,336,-0.4805708,4.22323,-1.3827125
0,7,337,-0.4763881,4.2320127,-1.3894087
0,7,338,-0.47219354,4.2407756,-1.3960989
0,7,339,-0.467987,4.2495184,-1.402783
0,7,340,-0.46376863,4.2582417,-1.4094613
0,7,341,-0.45953852,4.266945,-1.4161334
0,7,342,-0.4552968,4.275628,-1.4227993
0,7,343,-0.4510434,4.2842917,-1.4294593
0,7,344,-0.44677845,4.292936,-1.4361132
0,7,345,-0.44250202,4.30156,-1.442761
0,7,346,-0.43821427,4.3101645,-1.4494023
0,7,347,-0.43391508,4.3187494,-1.4560378
0,7,348,-0.42960462,4.327315,-1.462667
0,7,349,-0.42528304,4.3358607,-1.4692899
0,7,350,-0.42095023,4.344387,-1.4759067
0,7,351,-0.41660634,4.3528943,-1.4825174
0,7,352,-0.41225144,4.361382,-1.4891217
0,7,353,-0.4078857,4.36985,-1.4957197
0,7,354,-0.40350896,4.378299,-1.5023115
0,7,355,-0.3991214,4.3867292,-1.5088971
0,7,356,-0.3947231,4.3951397,-1.5154763
0,7,357,-0.3903142,4.403531,-1.5220492
0,7,358,-0.38589457,4.4119034,-1.5286158
0,8,0,-0.5735481,0.71955496,0.72740495
0,8,1,-0.5788942,0.7302237,0.7234226
0,8,2,-0.58420396,0.7409277,0.7194108
0,8,3,-0.5894772,0.75166655,0.71536964
0,8,4,-0.59471375,0.7624398,0.7112994
0,8,5,-0.5999135,0.77324706,0.7072002
0,8,6,-0.6050762,0.78408784,0.7030723
0,8,7,-0.6102017,0.79496175,0.6989158
0,8,8,-0.6152899,0.8058684,0.6947309
0,8,9,-0.62034065,0.8168073,0.6905178
0,8,10,-0.62535375,0.8277781,0.6862766
0,8,11,-0.63032913,0.8387803,0.6820076
0,8,12,-0.63526666,0.8498135,0.6777109
0,8,13,-0.64016616,0.86087734,0.6733867
0,8,14,-0.6450275,0.8719713,0.66903514
0,8,15,-0.6498506,0.883095,0.66465646
0,8,16,-0.6546353,0.89424807,0.6602508
0,8,17,-0.65938157,0.90543,0.6558183
0,8,18,-0.6640892,0.9166404,0.65135914
0,8,19,-0.66875815,0.92787886,0.64687353
0,8,20,-0.67338824,0.93914497,0.64236164
0,8,21,-0.67797947,0.9504383,0.63782364
0,8,22,-0.68253165,0.9617585,0.6332597
0,8,23,-0.68704474,0.973105,0.62867004
0,8,24,-0.69151866,0.9844775,0.62405473
0,8,25,-0.6959533,0.9958756,0.61941403
0,8,26,-0.7003486,1.0072988,0.61474806
0,8,27,-0.7047045,1.0187469,0.610057
0,8,28,-0.7090209,1.0302192,0.605341
0,8,29,-0.7132977,1.0417154,0.6006003
0,8,30,-0.7175349,1.053235,0.59583503
0,8,31,-0.7217324,1.0647779,0.5910453
0,8,32,-0.7258901,1.0763433,0.5862314
0,8,33,-0.730008,1.087931,0.5813934
0,8,34,-0.73408604,1.0995407,0.5765315
0,8,35,-0.73812413,1.1111718,0.57164586
0,8,36,-0.7421223,1.1228241,0.56673664
0,8,37,-0.74608046,1.1344969,0.561804
0,8,38,-0.74999857,1.14619,0.5568481
0,8,39,-0.75387657,1.1579031,0.55186915
0,8,40,-0.75771445,1.1696355,0.54686725
0,8,41,-0.76151216,1.1813871,0.5418426
0,8,42,-0.7652697,1.1931573,0.5367953
0,8,43,-0.768987,1.2049458,0.53172565
0,8,44,-0.77266407,1.2167522,0.5266337
0,8,45,-0.7763009,1.2285761,0.5215196
0,8,46,-0.77989745,1.2404171,0.5163836
0,8,47,-0.7834537,1.2522749,0.51122576
0,8,48,-0.78696966,1.264149,0.5060463
0,8,49,-0.7904453,1.276039,0.5008454
0,8,50,-0.79388064,1.2879446,0.49562314
0,8,51,-0.79727566,1.2998654,0.49037975
0,8,52,-0.80063033,1.311801,0.48511535
0,8,53,-0.8039447,1.323751,0.47983012
0,8,54,-0.80721873,1.335715,0.4745242
0,8,55,-0.81045246,1.3476927,0.46919775
0,8,56,-0.8136459,1.3596838,0.46385095
0,8,57,-0.81679904,1.3716877,0.45848393
0,8,58,-0.8199119,1.3837041,0.45309687
0,8,59,-0.82298446,1.3957328,0.4476899
0,8,60,-0.8260168,1.4077733,0.44226316
0,8,61,-0.8290089,1.4198252,0.4368168
0,8,62,-0.8319608,1.4318882,0.43135104
0,8,63,-0.8348725,1.443962,0.42586598
0,8,64,-0.83774406,1.456046,0.4203618
0,8,65,-0.84057546,1.46814,0.4148386
0,8,66,-0.8433668,1.4802437,0.4092966
0,8,67,-0.84611803,1.4923567,0.4037359
0,8,68,-0.84882927,1.5044786,0.3981567
0,8,69,-0.8515005,1.5166091,0.3925591
0,8,70,-0.8541318,1.5287478,0.3869433
0,8,71,-0.8567232,1.5408943,0.38130945
0,8,72,-0.8592747,1.5530484,0.37565765
0,8,73,-0.86178637,1.5652096,0.36998808
0,8,74,-0.8642582,1.5773778,0.36430088
0,8,75,-0.8666904,1.5895524,0.3585962
0,8,76,-0.86908287,1.6017332,0.35287422
0,8,77,-0.8714357,1.6139199,0.34713504
0,8,78,-0.87374896,1.626112,0.34137884
0,8,79,-0.8760227,1.6383092,0.33560577
0,8,80,-0.878257,1.6505114,0.32981598
0,8,81,-0.88045186,1.6627179,0.3240096
0,8,82,-0.8826074,1.6749287,0.3181868
0,8,83,-0.88472366,1.6871433,0.31234768
0,8,84,-0.8868007,1.6993614,0.30649248
0,8,85,-0.8888386,1.7115828,0.30062124
0,8,86,-0.89083743,1.723807,0.29473415
0,8,87,-0.89279723,1.7360338,0.28883135
0,8,88,-0.8947181,1.7482629,0.282913
0,8,89,-0.8966001,1.7604939,0.27697924
0,8,90,-0.89844334,1.7727265,0.27103025
0,8,91,-0.9002478,1.7849606,0.26506606
0,8,92,-0.90201366,1.7971956,0.25908697
0,8,93,-0.90374094,1.8094313,0.25309297
0,8,94,-0.9054297,1.8216674,0.24708435
0,8,95,-0.9070801,1.8339038,0.24106112
0,8,96,-0.9086922,1.8461398,0.23502356
0,8,97,-0.91026604,1.8583755,0.22897166
0,8,98,-0.91180176,1.8706104,0.22290571
0,8,99,-0.9132994,1.8828442,0.21682572
0,8,100,-0.91475904,1.8950766,0.21073197
0,8,101,-0.91618085,1.9073076,0.20462444
0,8,102,-0.9175648,1.9195365,0.19850343
0,8,103,-0.9189111,1.9317632,0.19236901
0,8,104,-0.9202198,1.9439875,0.18622126
0,8,105,-0.92149097,1.956209,0.18006045
0,8,106,-0.9227247,1.9684275,0.17388657
0,8,107,-0.92392117,1.9806427,0.1676999
0,8,108,-0.9250804,1.9928545,0.16150047
0,8,109,-0.92620254,2.0050623,0.15528853
0,8,110,-0.92728764,2.0172663,0.1490641
0,8,111,-0.92833585,2.0294657,0.14282742
0,8,112,-0.9293472,2.0416605,0.13657853
0,8,113,-0.9303219,2.0538504,0.13031769
0,8,114,-0.93125993,2.0660353,0.124044895
0,8,115,-0.9321615,2.0782146,0.11776042
0,8,116,-0.9330267,2.0903883,0.11146434
0,8,117,-0.9338556,2.1025562,0.10515672
0,8,118,-0.93464833,2.114718,0.09883783
0,8,119,-0.935405,2.1268735,0.092507675
0,8,120,-0.93612576,2.139022,0.086166516
0,8,121,-0.9368107,2.151164,0.07981436
0,8,122,-0.9374599,2.1632988,0.073451474
0,8,123,-0.9380735,2.1754265,0.06707786
0,8,124,-0.9386516,2.1875465,0.060693786
0,8,125,-0.9391944,2.1996586,0.05429925
0,8,126,-0.9397019,2.2117627,0.04789452
0,8,127,-0.9401743,2.2238586,0.04147959
0,8,128,-0.94061166,2.235946,0.035054736
0,8,129,-0.9410141,2.2480247,0.028620012
0,8,130,-0.9413818,2.2600946,0.022175487
0,8,131,-0.9417149,2.2721553,0.01572143
0,8,132,-0.9420134,2.2842066,0.00925783
0,8,133,-0.9422775,2.2962484,0.0027849572
0,8,134,-0.9425073,2.3082805,-0.003697196
0,8,135,-0.942703,2.3203025,-0.0101883635
0,8,136,-0.94286466,2.3323145,-0.016688552
0,8,137,-0.9429924,2.344316,-0.023197496
0,8,138,-0.9430864,2.356307,-0.029715206
0,8,139,-0.9431467,2.3682873,-0.036241416
0,8,140,-0.9431735,2.3802567,-0.042776134
0,8,141,-0.943167,2.3922148,-0.049319096
0,8,142,-0.94312716,2.4041615,-0.055870246
0,8,143,-0.9430542,2.4160967,-0.06242953
0,8,144,-0.9429482,2.4280202,-0.068996675
0,8,145,-0.9428094,2.4399319,-0.0755717
0,8,146,-0.94263786,2.4518313,-0.08215435
0,8,147,-0.9424337,2.4637187,-0.088744625
0,8,148,-0.9421971,2.4755933,-0.09534227
0,8,149,-0.94192815,2.4874556,-0.1019473
0,8,150,-0.94162697,2.499305,-0.108559445
0,8,151,-0.9412937,2.5111415,-0.11517873
0,8,152,-0.9409286,2.522965,-0.121804886
0,8,153,-0.9405316,2.534775,-0.12843794
0,8,154,-0.940103,2.5465715,-0.13507763
0,8,155,-0.93964285,2.5583544,-0.1417239
0,8,156,-0.9391513,2.5701237,-0.1483767
0,8,157,-0.9386285,2.581879,-0.15503578
0,8,158,-0.9380746,2.5936203,-0.16170114
0,8,159,-0.9374897,2.6053472,-0.16837254
0,8,160,-0.936874,2.6170597,-0.17505
0,8,161,-0.93622756,2.6287577,-0.18173327
0,8,162,-0.9355506,2.6404412,-0.18842234
0,8,163,-0.9348432,2.6521096,-0.19511698
0,8,164,-0.93410546,2.6637633,-0.20181721
0,8,165,-0.9333376,2.6754017,-0.20852277
0,8,166,-0.93253976,2.687025,-0.21523368
0,8,167,-0.93171203,2.698633,-0.2219497
0,8,168,-0.93085456,2.7102253,-0.22867076
0,8,169,-0.9299675,2.7218022,-0.23539685
0,8,170,-0.92905104,2.7333632,-0.24212769
0,8,171,-0.92810524,2.7449083,-0.24886332
0,8,172,-0.9271303,2.7564373,-0.2556035
0,8,173,-0.9261263,2.7679503,-0.26234823
0,8,174,-0.9250934,2.7794468,-0.26909727
0,8,175,-0.9240318,2.7909272,-0.27585065
0,8,176,-0.92294157,2.802391,-0.28260812
0,8,177,-0.92182285,2.8138385,-0.28936973
0,8,178,-0.9206758,2.825269,-0.2961352
0,8,179,-0.9195006,2.8366828,-0.30290455
0,8,180,-0.9182973,2.8480797,-0.30967763
0,8,181,-0.9170661,2.8594594,-0.31645435
0,8,182,-0.9158072,2.870822,-0.32323444
0,8,183,-0.9145206,2.8821673,-0.33001807
0,8,184,-0.9132065,2.8934953,-0.33680502
0,8,185,-0.9118651,2.904806,-0.34359515
0,8,186,-0.91049653,2.9160988,-0.35038823
0,8,187,-0.90910083,2.9273744,-0.35718444
0,8,188,-0.9076782,2.938632,-0.3639835
0,8,189,-0.9062288,2.949872,-0.3707854
0,8,190,-0.90475273,2.961094,-0.3775898
0,8,191,-0.90325016,2.972298,-0.3843969
0,8,192,-0.9017212,2.9834838,-0.3912065
0,8,193,-0.90016603,2.9946513,-0.39801833
0,8,194,-0.8985848,3.005801,-0.40483257
0,8,195,-0.89697754,3.0169322,-0.411649
0,8,196,-0.8953445,3.0280452,-0.4184675
0,8,197,-0.8936858,3.0391393,-0.4252878
0,8,198,-0.8920015,3.0502152,-0.43211016
0,8,199,-0.8902918,3.0612724,-0.4389343
0,8,200,-0.88855684,3.072311,-0.44576013
0,8,201,-0.8867968,3.0833304,-0.4525874
0,8,202,-0.8850117,3.0943313,-0.4594163
0,8,203,-0.8832017,3.1053133,-0.4662466
0,8,204,-0.881367,3.1162765,-0.47307822
0,8,205,-0.8795078,3.1272204,-0.4799109
0,8,206,-0.87762403,3.1381454,-0.48674488
0,8,207,-0.875716,3.1490512,-0.49357986
0,8,208,-0.87378377,3.1599376,-0.5004157
0,8,209,-0.8718275,3.170805,-0.50725245
0,8,210,-0.8698473,3.181653,-0.51409
0,8,211,-0.86784333,3.1924818,-0.5209282
0,8,212,-0.86581576,3.203291,-0.5277668
0,8,213,-0.8637646,3.2140808,-0.5346061
0,8,214,-0.86169004,3.2248511,-0.5414458
0,8,215,-0.85959226,3.235602,-0.5482858
0,8,216,-0.8574714,3.246333,-0.5551259
0,8,217,-0.8553275,3.2570443,-0.5619663
0,8,218,-0.8531607,3.2677362,-0.56880677
0,8,219,-0.8509712,3.278408,-0.57564706
0,8,220,-0.8487591,3.2890604,-0.58248734
0,8,221,-0.84652454,3.2996929,-0.58932745
0,8,222,-0.8442676,3.3103056,-0.5961673
0,8,223,-0.8419885,3.320898,-0.60300666
0,8,224,-0.8396872,3.331471,-0.60984576
0,8,225,-0.83736396,3.3420238,-0.6166843
0,8,226,-0.8350189,3.3525567,-0.6235223
0,8,227,-0.8326521,3.3630693,-0.6303594
0,8,228,-0.8302637,3.373562,-0.63719594
0,8,229,-0.8278538,3.3840349,-0.64403164
0,8,230,-0.82542264,3.3944871,-0.65086627
0,8,231,-0.8229702,3.4049196,-0.65770006
0,8,232,-0.8204967,3.4153318,-0.66453284
0,8,233,-0.81800216,3.425724,-0.6713645
0,8,234,-0.81548685,3.4360957,-0.67819476
0,8,235,-0.8129508,3.4464474,-0.6850239
0,8,236,-0.8103941,3.4567788,-0.6918517
0,8,237,-0.8078169,3.46709,-0.698678
0,8,238,-0.8052194,3.4773805,-0.7055027
0,8,239,-0.80260164,3.487651,-0.712326
0,8,240,-0.7999637,3.4979014,-0.7191476
0,8,241,-0.79730576,3.5081315,-0.7259675
0,8,242,-0.79462796,3.5183408,-0.7327855
0,8,243,-0.7919304,3.5285301,-0.7396018
0,8,244,-0.7892131,3.538699,-0.74641615
0,8,245,-0.7864764,3.5488472,-0.75322837
0,8,246,-0.78372014,3.5589752,-0.7600387
0,8,247,-0.7809446,3.569083,-0.7668469
0,8,248,-0.77814984,3.5791702,-0.7736529
0,8,249,-0.775336,3.589237,-0.78045654
0,8,250,-0.7725032,3.5992835,-0.787258
0,8,251,-0.7696515,3.6093094,-0.79405713
0,8,252,-0.76678103,3.6193151,-0.8008538
0,8,253,-0.763892,3.6293,-0.8076478
0,8,254,-0.76098436,3.6392648,-0.8144394
0,8,255,-0.7580583,3.6492093,-0.8212284
0,8,256,-0.755114,3.659133,-0.82801455
0,8,257,-0.7521515,3.6690364,-0.8347981
0,8,258,-0.74917084,3.6789196,-0.84157884
0,8,259,-0.7461722,3.6887822,-0.8483568
0,8,260,-0.7431557,3.6986241,-0.8551316
0,8,261,-0.7401214,3.708446,-0.86190367
0,8,262,-0.7370695,3.7182474,-0.86867267
0,8,263,-0.73399997,3.7280285,-0.8754386
0,8,264,-0.73091304,3.737789,-0.8822012
0,8,265,-0.7278087,3.747529,-0.8889608
0,8,266,-0.7246871,3.7572489,-0.89571714
0,8,267,-0.7215484,3.7669482,-0.9024702
0,8,268,-0.71839267,3.776627,-0.90921974
0,8,269,-0.7152199,3.7862859,-0.91596603
0,8,270,-0.71203035,3.7959242,-0.92270887
0,8,271,-0.7088241,3.805542,-0.92944807
0,8,272,-0.70560116,3.8151398,-0.93618387
0,8,273,-0.70236164,3.8247173,-0.94291604
0,8,274,-0.6991057,3.8342745,-0.94964457
0,8,275,-0.69583344,3.8438113,-0.9563692
0,8,276,-0.6925449,3.853328,-0.9630903
0,8,277,-0.68924016,3.8628244,-0.96980757
0,8,278,-0.6859194,3.8723006,-0.976521
0,8,279,-0.68258274,3.8817563,-0.9832304
0,8,280,-0.67923015,3.891192,-0.989936
0,8,281,-0.6758618,3.9006076,-0.99663764
0,8,282,-0.6724778,3.9100027,-1.0033351
0,8,283,-0.6690782,3.919378,-1.0100287
0,8,284,-0.66566306,3.928733,-1.0167181
0,8,285,-0.6622325,3.9380682,-1.0234034
0,8,286,-0.6587868,3.947383,-1.0300844
