fold,seq,t,z1,z2
8,2,34,1.3876896,1.1032646
8,2,35,1.3998494,1.0953777
8,2,36,1.4120302,1.0874597
8,2,37,1.4242319,1.0795105
8,2,38,1.4364544,1.0715301
8,2,39,1.4486976,1.0635185
8,2,40,1.4609613,1.0554757
8,2,41,1.4732455,1.0474018
8,2,42,1.4855499,1.0392966
8,2,43,1.4978745,1.0311602
8,2,44,1.5102191,1.0229927
8,2,45,1.5225835,1.014794
8,2,46,1.5349677,1.006564
8,2,47,1.5473715,0.99830294
8,2,48,1.5597948,0.9900107
8,2,49,1.5722374,0.98168725
8,2,50,1.5846992,0.9733327
8,2,51,1.5971799,0.964947
8,2,52,1.6096796,0.95653015
8,2,53,1.622198,0.9480822
8,2,54,1.634735,0.9396032
8,2,55,1.6472903,0.93109316
8,2,56,1.659864,0.92255205
8,2,57,1.6724557,0.91397995
8,2,58,1.6850653,0.9053769
8,2,59,1.6976926,0.8967429
8,2,60,1.7103376,0.8880779
8,2,61,1.723,0.879382
8,2,62,1.7356797,0.8706553
8,2,63,1.7483765,0.8618977
8,2,64,1.7610902,0.85310936
8,2,65,1.7738206,0.84429026
8,2,66,1.7865676,0.83544046
8,2,67,1.799331,0.82655996
8,2,68,1.8121105,0.8176489
8,2,69,1.8249061,0.80870724
8,2,70,1.8377175,0.79973507
8,2,71,1.8505446,0.79073244
8,2,72,1.8633871,0.78169936
8,2,73,1.8762449,0.77263594
8,2,74,1.8891178,0.76354223
8,2,75,1.9020057,0.7544183
8,2,76,1.9149083,0.74526423
8,2,77,1.9278253,0.73608005
8,2,78,1.9407567,0.7268658
8,2,79,1.9537022,0.7176216
8,2,80,1.9666617,0.70834756
8,2,81,1.9796349,0.6990437
8,2,82,1.9926217,0.6897101
8,2,83,2.0056217,0.68034685
8,2,84,2.0186348,0.6709541
8,2,85,2.031661,0.6615318
8,2,86,2.0447,0.6520801
8,2,87,2.0577512,0.64259917
8,2,88,2.0708148,0.633089
8,2,89,2.0838907,0.6235497
8,2,90,2.0969784,0.6139814
8,2,91,2.1100779,0.6043842
8,2,92,2.1231887,0.5947582
8,2,93,2.136311,0.58510345
8,2,94,2.1494443,0.5754202
8,2,95,2.1625886,0.56570834
8,2,96,2.1757433,0.5559682
8,2,97,2.1889086,0.54619974
8,2,98,2.202084,0.53640324
8,2,99,2.2152698,0.5265786
8,2,100,2.228465,0.5167262
8,2,101,2.2416701,0.50684595
8,2,102,2.2548845,0.49693817
8,2,103,2.2681081,0.48700288
8,2,104,2.2813408,0.47704008
8,2,105,2.2945821,0.46705016
8,2,106,2.3078322,0.45703304
8,2,107,2.3210905,0.44698906
8,2,108,2.334357,0.43691814
8,2,109,2.3476315,0.42682067
8,2,110,2.3609138,0.41669655
8,2,111,2.3742034,0.40654615
8,2,112,2.3875005,0.3963694
8,2,113,2.4008045,0.38616666
8,2,114,2.4141157,0.3759379
8,2,115,2.4274335,0.3656835
8,2,116,2.4407578,0.35540345
8,2,117,2.4540884,0.34509784
8,2,118,2.467425,0.33476704
8,2,119,2.4807677,0.32441103
8,2,120,2.4941158,0.31403017
8,2,121,2.5074697,0.3036244
8,2,122,2.5208287,0.29319412
8,2,123,2.534193,0.28273925
8,2,124,2.5475621,0.27226022
8,2,125,2.560936,0.261757
8,2,126,2.574314,0.2512299
8,2,127,2.5876968,0.24067898
8,2,128,2.6010835,0.2301046
8,2,129,2.614474,0.21950682
8,2,130,2.6278687,0.2088857
8,2,131,2.6412666,0.19824168
8,2,132,2.654668,0.1875747
8,2,133,2.6680725,0.17688517
8,2,134,2.68148,0.16617306
8,2,135,2.6948903,0.15543877
8,2,136,2.7083032,0.14468227
8,2,137,2.7217185,0.13390398
8,2,138,2.7351363,0.123103864
8,2,139,2.748556,0.11228234
8,2,140,2.7619777,0.10143938
8,2,141,2.775401,0.09057539
8,2,142,2.788826,0.079690464
8,2,143,2.8022525,0.06878468
8,2,144,2.81568,0.057858452
8,2,145,2.8291087,0.046911757
8,2,146,2.842538,0.035945024
8,2,147,2.8559685,0.024958216
8,2,148,2.8693993,0.013951762
8,2,149,2.8828306,0.0029256279
8,2,150,2.896262,-0.008119754
8,2,151,2.9096935,-0.019184416
8,2,152,2.9231248,-0.030267928
8,2,153,2.936556,-0.041370325
8,2,154,2.9499867,-0.052491166
8,2,155,2.9634168,-0.06363037
8,2,156,2.9768465,-0.07478787
8,2,157,2.990275,-0.08596321
8,2,158,3.0037026,-0.09715644
8,2,159,3.017129,-0.108367115
8,2,160,3.0305543,-0.119595274
8,2,161,3.043978,-0.13084048
8,2,162,3.0574002,-0.14210278
8,2,163,3.0708206,-0.15338174
8,2,164,3.0842392,-0.16467738
8,2,165,3.0976558,-0.17598927
8,2,166,3.1110702,-0.18731746
8,2,167,3.1244822,-0.1986615
8,2,168,3.1378918,-0.21002133
8,2,169,3.151299,-0.22139686
8,2,170,3.1647034,-0.23278767
8,2,171,3.178105,-0.24419378
8,2,172,3.1915038,-0.25561476
8,2,173,3.2048995,-0.26705068
8,2,174,3.218292,-0.2785011
8,2,175,3.2316813,-0.28996605
8,2,176,3.2450671,-0.3014451
8,2,177,3.2584496,-0.3129383
8,2,178,3.2718282,-0.32444522
8,2,179,3.285203,-0.33596593
8,2,180,3.298574,-0.3475001
8,2,181,3.311941,-0.35904753
8,2,182,3.3253038,-0.37060806
8,2,183,3.3386621,-0.38218126
8,2,184,3.3520164,-0.39376742
8,2,185,3.365366,-0.40536585
8,2,186,3.3787112,-0.4169769
8,2,187,3.3920517,-0.42860013
8,2,188,3.4053874,-0.44023535
8,2,189,3.4187183,-0.45188236
8,2,190,3.4320443,-0.46354103
8,2,191,3.4453647,-0.4752109
8,2,192,3.45868,-0.48689204
8,2,193,3.47199,-0.49858454
8,2,194,3.485295,-0.51028794
8,2,195,3.4985945,-0.5220021
8,2,196,3.5118883,-0.5337269
8,2,197,3.5251763,-0.545462
8,2,198,3.5384583,-0.55720717
8,2,199,3.5517347,-0.56896263
8,2,200,3.5650048,-0.58072776
8,2,201,3.5782692,-0.5925029
8,2,202,3.5915275,-0.6042876
8,2,203,3.6047795,-0.6160818
8,2,204,3.618025,-0.62788516
8,2,205,3.631264,-0.6396974
8,2,206,3.6444967,-0.65151876
8,2,207,3.6577225,-0.6633487
8,2,208,3.6709418,-0.67518747
8,2,209,3.6841545,-0.6870347
8,2,210,3.6973603,-0.6988903
8,2,211,3.7105591,-0.71075404
8,2,212,3.723751,-0.7226258
8,2,213,3.7369356,-0.7345051
8,2,214,3.7501132,-0.7463924
8,2,215,3.7632833,-0.758287
8,2,216,3.776446,-0.7701893
8,2,217,3.7896016,-0.7820988
8,2,218,3.8027496,-0.79401547
8,2,219,3.81589,-0.8059391
8,2,220,3.8290226,-0.8178693
8,2,221,3.8421476,-0.82980645
8,2,222,3.8552644,-0.8417499
8,2,223,3.8683739,-0.85370004
8,2,224,3.8814752,-0.86565644
8,2,225,3.8945687,-0.87761897
8,2,226,3.907654,-0.8895875
8,2,227,3.920731,-0.901562
8,2,228,3.9337997,-0.9135419
8,2,229,3.9468603,-0.92552775
8,2,230,3.9599123,-0.93751884
8,2,231,3.972956,-0.9495155
8,2,232,3.9859912,-0.96151745
8,2,233,3.999018,-0.9735245
8,2,234,4.012036,-0.9855366
8,2,235,4.025045,-0.9975532
8,2,236,4.0380454,-1.0095749
8,2,237,4.051037,-1.021601
8,2,238,4.0640197,-1.0336318
8,2,239,4.0769935,-1.0456669
8,2,240,4.089958,-1.0577064
8,2,241,4.102914,-1.06975
8,2,242,4.1158605,-1.0817976
8,2,243,4.1287975,-1.093849
8,2,244,4.141725,-1.1059041
8,2,245,4.1546435,-1.1179632
8,2,246,4.1675525,-1.1300259
8,2,247,4.1804523,-1.1420921
8,2,248,4.1933427,-1.1541617
8,2,249,4.206223,-1.1662346
8,2,250,4.219094,-1.1783104
8,2,251,4.231955,-1.1903895
8,2,252,4.2448063,-1.2024714
8,2,253,4.257648,-1.2145563
8,2,254,4.2704797,-1.226644
8,2,255,4.2833014,-1.2387344
8,2,256,4.296113,-1.2508273
8,2,257,4.3089147,-1.2629224
8,2,258,4.3217063,-1.2750201
8,2,259,4.3344874,-1.2871199
8,2,260,4.3472586,-1.2992221
8,2,261,4.3600197,-1.3113264
8,2,262,4.3727703,-1.3234327
8,2,263,4.385511,-1.3355409
8,2,264,4.398241,-1.3476509
8,2,265,4.41096,-1.3597623
8,2,266,4.4236693,-1.3718756
8,2,267,4.4363675,-1.3839903
8,2,268,4.449055,-1.3961066
8,2,269,4.4617324,-1.4082243
8,2,270,4.4743986,-1.4203434
8,2,271,4.4870543,-1.4324636
8,2,272,4.499699,-1.4445847
8,2,273,4.512333,-1.4567071
8,2,274,4.524956,-1.4688305
8,2,275,4.537568,-1.4809544
8,2,276,4.5501695,-1.4930794
8,2,277,4.5627594,-1.5052052
8,2,278,4.5753384,-1.5173315
8,2,279,4.587906,-1.5294582
8,2,280,4.6004624,-1.5415856
8,2,281,4.613008,-1.5537133
8,2,282,4.625542,-1.5658412
8,2,283,4.6380653,-1.5779696
8,2,284,4.650577,-1.5900981
8,2,285,4.6630774,-1.6022269
8,2,286,4.675566,-1.6143556
8,2,287,4.688043,-1.6264839
8,2,288,4.700509,-1.6386125
8,2,289,4.712963,-1.6507406
8,2,290,4.7254057,-1.6628687
8,2,291,4.737837,-1.6749966
8,2,292,4.750256,-1.687124
8,2,293,4.762664,-1.699251
8,2,294,4.775059,-1.7113773
8,2,295,4.787443,-1.7235032
8,2,296,4.799815,-1.7356285
8,2,297,4.8121753,-1.7477528
8,2,298,4.824524,-1.7598766
8,2,299,4.8368607,-1.7719996
8,2,300,4.849185,-1.7841218
8,2,301,4.8614974,-1.7962426
8,2,302,4.873798,-1.8083627
8,2,303,4.8860865,-1.8204818
8,2,304,4.8983626,-1.8325994
8,2,305,4.910627,-1.8447162
8,2,306,4.9228787,-1.8568317
8,2,307,4.9351187,-1.8689458
8,2,308,4.947346,-1.8810587
8,2,309,4.959561,-1.8931699
8,2,310,4.9717636,-1.9052798
8,2,311,4.983954,-1.9173882
8,2,312,4.996132,-1.9294947
8,2,313,5.0082974,-1.9416
8,2,314,5.0204506,-1.9537034
8,2,315,5.0325913,-1.9658052
8,2,316,5.044719,-1.9779049
8,2,317,5.0568347,-1.990003
8,2,318,5.068938,-2.0020993
8,2,319,5.081028,-2.0141933
8,2,320,5.093106,-2.0262856
8,2,321,5.105171,-2.0383759
8,2,322,5.1172237,-2.050464
8,2,323,5.1292634,-2.0625496
8,2,324,5.1412907,-2.0746334
8,2,325,5.153305,-2.086715
8,2,326,5.1653066,-2.0987942
8,2,327,5.177295,-2.1108708
8,2,328,5.189271,-2.1229453
8,2,329,5.201234,-2.1350174
8,2,330,5.213184,-2.147087
8,2,331,5.225121,-2.159154
8,2,332,5.2370453,-2.1712186
8,2,333,5.2489567,-2.1832807
8,2,334,5.2608547,-2.1953397
8,2,335,5.27274,-2.2073963
8,2,336,5.284612,-2.2194502
8,2,337,5.2964716,-2.2315013
8,2,338,5.3083177,-2.2435493
8,2,339,5.320151,-2.2555947
8,2,340,5.3319707,-2.2676373
8,2,341,5.3437777,-2.279677
8,2,342,5.355571,-2.2917132
8,2,343,5.367351,-2.303747
8,2,344,5.3791184,-2.3157775
8,2,345,5.3908725,-2.327805
8,2,346,5.4026127,-2.3398292
8,2,347,5.41434,-2.3518505
8,2,348,5.426054,-2.3638685
8,2,349,5.4377546,-2.375883
8,2,350,5.449442,-2.3878946
8,2,351,5.461116,-2.3999028
8,2,352,5.4727764,-2.4119077
8,2,353,5.4844236,-2.423909
8,2,354,5.4960575,-2.4359071
8,2,355,5.507678,-2.4479017
8,2,356,5.519285,-2.459893
8,2,357,5.5308785,-2.4718804
8,2,358,5.5424585,-2.4838645
8,3,0,-1.2359524,-0.11976574
8,3,1,-1.2324536,-0.11778347
8,3,2,-1.2289252,-0.11582799
8,3,3,-1.2253673,-0.11389938
8,3,4,-1.2217797,-0.1119977
8,3,5,-1.2181625,-0.11012304
8,3,6,-1.2145157,-0.10827546
8,3,7,-1.2108392,-0.10645504
8,3,8,-1.2071329,-0.10466186
8,3,9,-1.203397,-0.10289598
8,3,10,-1.1996315,-0.10115749
8,3,11,-1.1958362,-0.099446446
8,3,12,-1.1920111,-0.097762935
8,3,13,-1.1881564,-0.09610702
8,3,14,-1.1842718,-0.09447878
8,3,15,-1.1803575,-0.09287828
8,3,16,-1.1764133,-0.0913056
8,3,17,-1.1724393,-0.089760795
8,3,18,-1.1684356,-0.088243954
8,3,19,-1.1644019,-0.08675514
8,3,20,-1.1603384,-0.085294425
8,3,21,-1.1562451,-0.08386188
8,3,22,-1.1521219,-0.08245757
8,3,23,-1.1479688,-0.08108158
8,3,24,-1.1437857,-0.07973396
8,3,25,-1.1395729,-0.07841479
8,3,26,-1.1353301,-0.07712414
8,3,27,-1.1310574,-0.07586207
8,3,28,-1.1267548,-0.07462866
8,3,29,-1.1224221,-0.073423974
8,3,30,-1.1180595,-0.07224807
8,3,31,-1.113667,-0.07110103
8,3,32,-1.1092446,-0.069982916
8,3,33,-1.1047921,-0.06889379
8,3,34,-1.1003097,-0.06783372
8,3,35,-1.0957973,-0.06680278
8,3,36,-1.091255,-0.06580103
8,3,37,-1.0866826,-0.06482854
8,3,38,-1.0820802,-0.06388537
8,3,39,-1.0774479,-0.062971584
8,3,40,-1.0727855,-0.062087253
8,3,41,-1.0680932,-0.061232436
8,3,42,-1.0633708,-0.060407203
8,3,43,-1.0586184,-0.05961161
8,3,44,-1.0538361,-0.058845725
8,3,45,-1.0490237,-0.05810961
8,3,46,-1.0441813,-0.05740333
8,3,47,-1.0393089,-0.056726944
8,3,48,-1.0344065,-0.056080516
8,3,49,-1.0294741,-0.055464108
8,3,50,-1.0245118,-0.054877777
8,3,51,-1.0195194,-0.054321587
8,3,52,-1.014497,-0.0537956
8,3,53,-1.0094447,-0.053299874
8,3,54,-1.0043623,-0.05283447
8,3,55,-0.99925005,-0.052399445
8,3,56,-0.9941078,-0.05199486
8,3,57,-0.9889356,-0.051620774
8,3,58,-0.9837335,-0.051277246
8,3,59,-0.9785014,-0.05096433
8,3,60,-0.97323936,-0.050682083
8,3,61,-0.96794736,-0.050430566
8,3,62,-0.9626255,-0.05020983
8,3,63,-0.9572737,-0.05001994
8,3,64,-0.951892,-0.049860943
8,3,65,-0.94648045,-0.049732897
8,3,66,-0.941039,-0.049635857
8,3,67,-0.93556774,-0.04956988
8,3,68,-0.93006665,-0.049535014
8,3,69,-0.9245357,-0.04953132
8,3,70,-0.91897494,-0.049558844
8,3,71,-0.91338444,-0.049617644
8,3,72,-0.90776414,-0.04970777
8,3,73,-0.90211403,-0.04982927
8,3,74,-0.89643425,-0.0499822
8,3,75,-0.8907247,-0.05016661
8,3,76,-0.8849855,-0.05038255
8,3,77,-0.8792166,-0.05063007
8,3,78,-0.87341803,-0.050909217
8,3,79,-0.86758983,-0.05122004
8,3,80,-0.861732,-0.051562592
8,3,81,-0.8558446,-0.051936917
8,3,82,-0.84992766,-0.052343063
8,3,83,-0.84398115,-0.052781075
8,3,84,-0.8380052,-0.053251
8,3,85,-0.83199966,-0.053752884
8,3,86,-0.8259647,-0.054286778
8,3,87,-0.81990033,-0.05485272
8,3,88,-0.81380653,-0.055450756
8,3,89,-0.8076834,-0.05608093
8,3,90,-0.80153096,-0.05674328
8,3,91,-0.7953491,-0.05743786
8,3,92,-0.7891381,-0.0581647
8,3,93,-0.7828978,-0.058923855
8,3,94,-0.7766283,-0.05971535
8,3,95,-0.7703296,-0.060539242
8,3,96,-0.76400185,-0.061395552
8,3,97,-0.7576449,-0.06228434
8,3,98,-0.75125897,-0.06320562
8,3,99,-0.74484396,-0.06415946
8,3,100,-0.73840004,-0.06514587
8,3,101,-0.7319271,-0.06616492
8,3,102,-0.72542536,-0.067216605
8,3,103,-0.7188948,-0.068300985
8,3,104,-0.7123353,-0.0694181
8,3,105,-0.7057471,-0.070567966
8,3,106,-0.6991302,-0.07175064
8,3,107,-0.6924846,-0.07296613
8,3,108,-0.6858104,-0.074214496
8,3,109,-0.6791076,-0.07549574
8,3,110,-0.6723762,-0.07680993
8,3,111,-0.66561645,-0.07815705
8,3,112,-0.6588282,-0.079537176
8,3,113,-0.65201163,-0.080950305
8,3,114,-0.6451667,-0.08239649
8,3,115,-0.63829356,-0.08387574
8,3,116,-0.6313922,-0.08538809
8,3,117,-0.6244626,-0.086933576
8,3,118,-0.617505,-0.088512205
8,3,119,-0.6105193,-0.09012403
8,3,120,-0.6035057,-0.09176905
8,3,121,-0.59646404,-0.093447305
8,3,122,-0.5893946,-0.0951588
8,3,123,-0.5822973,-0.09690359
8,3,124,-0.57517236,-0.098681666
8,3,125,-0.5680197,-0.10049308
8,3,126,-0.5608395,-0.102337815
8,3,127,-0.55363166,-0.104215935
8,3,128,-0.54639643,-0.10612741
8,3,129,-0.5391338,-0.10807229
8,3,130,-0.5318438,-0.11005061
8,3,131,-0.5245266,-0.11206234
8,3,132,-0.5171821,-0.11410755
8,3,133,-0.5098106,-0.11618621
8,3,134,-0.502412,-0.118298374
8,3,135,-0.4949865,-0.120444015
8,3,136,-0.48753402,-0.12262319
8,3,137,-0.4800548,-0.12483587
8,3,138,-0.47254878,-0.12708211
8,3,139,-0.4650162,-0.12936188
8,3,140,-0.45745695,-0.13167524
8,3,141,-0.44987127,-0.13402215
8,3,142,-0.4422592,-0.13640264
8,3,143,-0.4346207,-0.13881673
8,3,144,-0.4269561,-0.1412644
8,3,145,-0.41926524,-0.14374569
8,3,146,-0.4115484,-0.14626057
8,3,147,-0.40380552,-0.1488091
8,3,148,-0.39603683,-0.15139124
8,3,149,-0.38824227,-0.15400702
8,3,150,-0.3804221,-0.1566564
8,3,151,-0.3725762,-0.15933944
8,3,152,-0.3647049,-0.16205609
8,3,153,-0.3568081,-0.1648064
8,3,154,-0.34888604,-0.16759032
8,3,155,-0.34093878,-0.17040788
8,3,156,-0.3329663,-0.1732591
8,3,157,-0.32496887,-0.17614391
8,3,158,-0.31694645,-0.17906238
8,3,159,-0.30889928,-0.18201445
8,3,160,-0.30082732,-0.18500017
8,3,161,-0.29273084,-0.18801947
8,3,162,-0.28460976,-0.1910724
8,3,163,-0.27646437,-0.19415891
8,3,164,-0.26829463,-0.19727904
8,3,165,-0.26010078,-0.20043272
8,3,166,-0.2518828,-0.20362
8,3,167,-0.24364093,-0.20684081
8,3,168,-0.23537523,-0.21009518
8,3,169,-0.22708571,-0.21338312
8,3,170,-0.21877266,-0.21670455
8,3,171,-0.21043603,-0.22005953
8,3,172,-0.2020761,-0.22344796
8,3,173,-0.19369283,-0.22686991
8,3,174,-0.18528652,-0.2303253
8,3,175,-0.1768571,-0.23381416
8,3,176,-0.16840486,-0.23733643
8,3,177,-0.15992977,-0.24089213
8,3,178,-0.15143211,-0.24448118
8,3,179,-0.14291185,-0.24810363
8,3,180,-0.1343692,-0.25175944
8,3,181,-0.12580428,-0.25544858
8,3,182,-0.11721721,-0.259171
8,3,183,-0.10860833,-0.26292664
8,3,184,-0.09997739,-0.2667156
8,3,185,-0.09132489,-0.27053767
8,3,186,-0.082650594,-0.27439305
8,3,187,-0.07395483,-0.2782816
8,3,188,-0.06523772,-0.2822033
8,3,189,-0.056499418,-0.28615808
8,3,190,-0.047740046,-0.29014593
8,3,191,-0.03895994,-0.29416674
8,3,192,-0.030159049,-0.29822057
8,3,193,-0.021337328,-0.30230746
8,3,194,-0.012495106,-0.3064273
8,3,195,-0.0036325268,-0.31058004
8,3,196,0.005250265,-0.31476566
8,3,197,0.014153125,-0.3189841
8,3,198,0.023075715,-0.3232352
8,3,199,0.032018267,-0.32751918
8,3,200,0.040980253,-0.33183578
8,3,201,0.049961906,-0.33618513
8,3,202,0.05896288,-0.3405671
8,3,203,0.06798303,-0.34498167
8,3,204,0.0770222,-0.34942877
8,3,205,0.086080045,-0.35390827
8,3,206,0.0951568,-0.3584203
8,3,207,0.104251914,-0.36296463
8,3,208,0.11336563,-0.3675414
8,3,209,0.12249759,-0.37215048
8,3,210,0.13164763,-0.3767918
8,3,211,0.1408156,-0.38146532
8,3,212,0.15000135,-0.38617095
8,3,213,0.1592045,-0.3909086
8,3,214,0.16842529,-0.39567837
8,3,215,0.17766318,-0.40048
8,3,216,0.18691838,-0.40531367
8,3,217,0.19619054,-0.41017917
8,3,218,0.20547947,-0.41507646
8,3,219,0.21478504,-0.4200055
8,3,220,0.22410688,-0.42496613
8,3,221,0.2334452,-0.42995846
8,3,222,0.24279945,-0.43498224
8,3,223,0.25216985,-0.4400376
8,3,224,0.26155603,-0.4451244
8,3,225,0.27095783,-0.45024252
8,3,226,0.2803751,-0.45539194
8,3,227,0.28980762,-0.46057257
8,3,228,0.29925504,-0.46578422
8,3,229,0.3087176,-0.47102705
8,3,230,0.31819475,-0.47630078
8,3,231,0.32768667,-0.48160553
8,3,232,0.33719298,-0.48694113
8,3,233,0.34671354,-0.4923075
8,3,234,0.35624817,-0.4977046
8,3,235,0.36579648,-0.50313216
8,3,236,0.3753587,-0.5085904
8,3,237,0.38493425,-0.514079
8,3,238,0.39452335,-0.519598
8,3,239,0.40412563,-0.5251473
8,3,240,0.41374093,-0.53072685
8,3,241,0.42336905,-0.53633654
8,3,242,0.4330098,-0.5419762
8,3,243,0.4426628,-0.54764575
8,3,244,0.45232812,-0.55334514
8,3,245,0.46200573,-0.5590744
8,3,246,0.47169527,-0.56483334
8,3,247,0.48139656,-0.57062185
8,3,248,0.4911094,-0.57643986
8,3,249,0.50083363,-0.58228725
8,3,250,0.51056886,-0.58816385
8,3,251,0.52031535,-0.5940698
8,3,252,0.53007245,-0.6000047
8,3,253,0.5398404,-0.6059687
8,3,254,0.54961884,-0.61196166
8,3,255,0.5594076,-0.6179834
8,3,256,0.5692065,-0.62403387
8,3,257,0.5790151,-0.63011277
8,3,258,0.58883363,-0.63622034
8,3,259,0.59866154,-0.64235616
8,3,260,0.60849905,-0.64852035
8,3,261,0.6183458,-0.65471274
8,3,262,0.62820154,-0.6609332
8,3,263,0.6380662,-0.6671816
8,3,264,0.64793944,-0.67345786
8,3,265,0.657821,-0.6797617
8,3,266,0.6677111,-0.68609333
8,3,267,0.677609,-0.6924523
8,3,268,0.68751514,-0.69883883
8,3,269,0.69742906,-0.7052526
8,3,270,0.70735055,-0.7116935
8,3,271,0.71727943,-0.7181615
8,3,272,0.72721535,-0.7246563
8,3,273,0.7371585,-0.731178
8,3,274,0.7471085,-0.73772633
8,3,275,0.757065,-0.7443011
8,3,276,0.7670282,-0.7509024
8,3,277,0.77699775,-0.75753003
8,3,278,0.7869735,-0.7641839
8,3,279,0.796955,-0.7708636
8,3,280,0.8069425,-0.7775694
8,3,281,0.81693566,-0.784301
8,3,282,0.82693404,-0.7910581
8,3,283,0.8369379,-0.79784095
8,3,284,0.8469469,-0.8046492
8,3,285,0.85696083,-0.81148267
8,3,286,0.8669795,-0.8183413
8,3,287,0.87700254,-0.8252248
8,3,288,0.88703024,-0.8321333
8,3,289,0.89706194,-0.8390664
8,3,290,0.90709794,-0.8460242
8,3,291,0.91713786,-0.85300654
8,3,292,0.9271815,-0.8600132
8,3,293,0.9372287,-0.86704403
8,3,294,0.9472791,-0.8740988
8,3,295,0.95733297,-0.88117754
8,3,296,0.9673899,-0.8882801
8,3,297,0.9774495,-0.8954061
8,3,298,0.98751205,-0.90255576
8,3,299,0.9975772,-0.90972877
8,3,300,1.0076448,-0.91692495
8,3,301,1.0177144,-0.9241441
8,3,302,1.0277863,-0.9313863
8,3,303,1.0378602,-0.93865126
8,3,304,1.0479356,-0.9459387
8,3,305,1.0580128,-0.95324874
8,3,306,1.0680915,-0.9605811
8,3,307,1.0781715,-0.9679357
8,3,308,1.0882527,-0.9753123
8,3,309,1.0983346,-0.9827106
8,3,310,1.1084175,-0.99013084
8,3,311,1.1185012,-0.99757266
8,3,312,1.1285852,-1.0050358
8,3,313,1.1386698,-1.0125203
8,3,314,1.1487547,-1.020026
8,3,315,1.1588397,-1.0275526
8,3,316,1.1689243,-1.0351
8,3,317,1.179009,-1.0426682
8,3,318,1.1890934,-1.050257
8,3,319,1.199177,-1.057866
8,3,320,1.2092602,-1.0654954
8,3,321,1.2193427,-1.0731448
8,3,322,1.2294242,-1.0808141
8,3,323,1.2395045,-1.0885031
8,3,324,1.2495837,-1.0962119
8,3,325,1.2596617,-1.1039401
8,3,326,1.2697381,-1.1116877
8,3,327,1.2798127,-1.1194543
8,3,328,1.2898858,-1.1272401
8,3,329,1.2999569,-1.1350447
8,3,330,1.3100262,-1.142868
8,3,331,1.320093,-1.1507097
8,3,332,1.3301579,-1.15857
8,3,333,1.3402203,-1.1664486
8,3,334,1.35028,-1.174345
8,3,335,1.3603373,-1.1822596
8,3,336,1.3703917,-1.1901919
8,3,337,1.3804432,-1.1981418
8,3,338,1.3904915,-1.206109
8,3,339,1.4005369,-1.2140938
8,3,340,1.410579,-1.2220957
8,3,341,1.4206177,-1.2301147
8,3,342,1.4306527,-1.2381504
8,3,343,1.4406843,-1.246203
8,3,344,1.4507122,-1.2542721
8,3,345,1.4607362,-1.2623577
8,3,346,1.4707559,-1.2704594
8,3,347,1.4807719,-1.2785773
8,3,348,1.4907837,-1.2867112
8,3,349,1.500791,-1.2948607
8,3,350,1.5107939,-1.3030261
8,3,351,1.5207924,-1.3112069
8,3,352,1.5307863,-1.3194032
8,3,353,1.5407752,-1.3276144
8,3,354,1.5507594,-1.335841
8,3,355,1.5607388,-1.3440824
8,3,356,1.570713,-1.3523386
8,3,357,1.5806819,-1.3606093
8,3,358,1.5906458,-1.3688946
8,4,0,-1.7456415,0.17781717
8,4,1,-1.743022,0.18084323
8,4,2,-1.740374,0.18384476
8,4,3,-1.7376975,0.18682168
8,4,4,-1.7349925,0.18977393
8,4,5,-1.7322589,0.19270143
8,4,6,-1.7294967,0.1956041
8,4,7,-1.7267059,0.19848187
8,4,8,-1.7238865,0.20133467
8,4,9,-1.7210383,0.20416242
8,4,10,-1.7181615,0.20696506
8,4,11,-1.7152559,0.2097425
8,4,12,-1.7123215,0.21249469
8,4,13,-1.7093583,0.21522154
8,4,14,-1.7063663,0.21792299
8,4,15,-1.7033454,0.22059895
8,4,16,-1.7002957,0.22324938
8,4,17,-1.697217,0.22587417
8,4,18,-1.6941094,0.22847328
8,4,19,-1.6909729,0.23104662
8,4,20,-1.6878073,0.23359412
8,4,21,-1.6846128,0.23611571
8,4,22,-1.6813891,0.23861131
8,4,23,-1.6781363,0.24108087
8,4,24,-1.6748545,0.2435243
8,4,25,-1.6715435,0.24594153
8,4,26,-1.6682034,0.2483325
8,4,27,-1.664834,0.25069714
8,4,28,-1.6614355,0.25303537
8,4,29,-1.6580077,0.2553471
8,4,30,-1.6545507,0.25763232
8,4,31,-1.6510643,0.25989088
8,4,32,-1.6475486,0.26212278
8,4,33,-1.6440035,0.2643279
8,4,34,-1.6404291,0.26650622
8,4,35,-1.6368253,0.26865762
8,4,36,-1.6331921,0.27078205
8,4,37,-1.6295294,0.27287945
8,4,38,-1.6258372,0.27494973
8,4,39,-1.6221156,0.27699283
8,4,40,-1.6183645,0.2790087
8,4,41,-1.6145837,0.28099722
8,4,42,-1.6107734,0.28295836
8,4,43,-1.6069336,0.28489205
8,4,44,-1.6030641,0.2867982
8,4,45,-1.599165,0.28867677
8,4,46,-1.5952362,0.29052767
8,4,47,-1.5912777,0.29235086
8,4,48,-1.5872896,0.29414624
8,4,49,-1.5832716,0.29591376
8,4,50,-1.579224,0.29765335
8,4,51,-1.5751466,0.29936492
8,4,52,-1.5710393,0.30104846
8,4,53,-1.5669023,0.30270383
8,4,54,-1.5627354,0.304331
8,4,55,-1.5585387,0.30592993
8,4,56,-1.5543121,0.3075005
