fold,seq,t,z1,z2
3,2,7,-0.4010388,2.0746634
3,2,8,-0.41583785,2.073203
3,2,9,-0.4306472,2.071675
3,2,10,-0.44546634,2.0700796
3,2,11,-0.46029484,2.0684166
3,2,12,-0.47513223,2.0666864
3,2,13,-0.48997808,2.064889
3,2,14,-0.5048319,2.0630245
3,2,15,-0.51969326,2.0610933
3,2,16,-0.53456175,2.0590954
3,2,17,-0.549437,2.0570307
3,2,18,-0.5643185,2.0548995
3,2,19,-0.5792058,2.0527017
3,2,20,-0.59409857,2.0504377
3,2,21,-0.6089964,2.0481076
3,2,22,-0.62389886,2.0457113
3,2,23,-0.6388055,2.0432491
3,2,24,-0.653716,2.040721
3,2,25,-0.66863,2.038127
3,2,26,-0.6835471,2.0354674
3,2,27,-0.69846684,2.0327423
3,2,28,-0.71338886,2.0299516
3,2,29,-0.7283128,2.0270956
3,2,30,-0.74323833,2.0241745
3,2,31,-0.75816506,2.021188
3,2,32,-0.7730927,2.0181365
3,2,33,-0.7880208,2.0150201
3,2,34,-0.802949,2.0118387
3,2,35,-0.817877,2.0085924
3,2,36,-0.8328044,2.0052814
3,2,37,-0.8477309,2.001906
3,2,38,-0.8626561,1.9984658
3,2,39,-0.87757975,1.9949611
3,2,40,-0.8925014,1.991392
3,2,41,-0.9074208,1.9877586
3,2,42,-0.9223376,1.984061
3,2,43,-0.93725145,1.9802991
3,2,44,-0.952162,1.9764732
3,2,45,-0.96706903,1.9725832
3,2,46,-0.98197216,1.9686292
3,2,47,-0.99687105,1.9646114
3,2,48,-1.0117654,1.9605297
3,2,49,-1.0266548,1.9563842
3,2,50,-1.0415392,1.952175
3,2,51,-1.0564181,1.9479022
3,2,52,-1.0712911,1.9435658
3,2,53,-1.086158,1.939166
3,2,54,-1.1010185,1.9347026
3,2,55,-1.1158724,1.9301759
3,2,56,-1.1307193,1.9255857
3,2,57,-1.1455588,1.9209324
3,2,58,-1.1603907,1.9162158
3,2,59,-1.1752148,1.911436
3,2,60,-1.1900307,1.9065931
3,2,61,-1.2048382,1.9016871
3,2,62,-1.2196368,1.8967181
3,2,63,-1.2344264,1.8916862
3,2,64,-1.2492067,1.8865913
3,2,65,-1.2639773,1.8814335
3,2,66,-1.278738,1.8762128
3,2,67,-1.2934885,1.8709295
3,2,68,-1.3082285,1.8655834
3,2,69,-1.3229578,1.8601747
3,2,70,-1.3376759,1.8547032
3,2,71,-1.3523828,1.8491693
3,2,72,-1.3670781,1.8435727
3,2,73,-1.3817614,1.8379138
3,2,74,-1.3964326,1.8321923
3,2,75,-1.4110914,1.8264084
3,2,76,-1.4257376,1.8205621
3,2,77,-1.4403708,1.8146535
3,2,78,-1.4549907,1.8086827
3,2,79,-1.4695972,1.8026496
3,2,80,-1.48419,1.7965543
3,2,81,-1.4987687,1.7903969
3,2,82,-1.5133331,1.7841774
3,2,83,-1.5278829,1.7778958
3,2,84,-1.5424179,1.7715523
3,2,85,-1.5569378,1.7651469
3,2,86,-1.5714424,1.7586794
3,2,87,-1.5859314,1.75215
3,2,88,-1.6004046,1.745559
3,2,89,-1.6148617,1.7389061
3,2,90,-1.6293024,1.7321916
3,2,91,-1.6437266,1.7254152
3,2,92,-1.6581337,1.7185774
3,2,93,-1.672524,1.7116779
3,2,94,-1.6868967,1.7047169
3,2,95,-1.7012519,1.6976944
3,2,96,-1.715589,1.6906105
3,2,97,-1.7299082,1.6834652
3,2,98,-1.7442089,1.6762587
3,2,99,-1.7584913,1.6689909
3,2,100,-1.7727545,1.6616619
3,2,101,-1.786999,1.6542717
3,2,102,-1.8012239,1.6468205
3,2,103,-1.8154292,1.6393083
3,2,104,-1.8296149,1.6317351
3,2,105,-1.8437804,1.624101
3,2,106,-1.8579258,1.6164061
3,2,107,-1.8720505,1.6086504
3,2,108,-1.8861548,1.600834
3,2,109,-1.9002379,1.5929571
3,2,110,-1.9143,1.5850196
3,2,111,-1.9283404,1.5770216
3,2,112,-1.9423594,1.5689632
3,2,113,-1.9563565,1.5608445
3,2,114,-1.9703317,1.5526656
3,2,115,-1.9842843,1.5444264
3,2,116,-1.9982144,1.5361272
3,2,117,-2.012122,1.5277679
3,2,118,-2.0260065,1.5193487
3,2,119,-2.0398679,1.5108697
3,2,120,-2.0537057,1.502331
3,2,121,-2.0675201,1.4937326
3,2,122,-2.0813107,1.4850746
3,2,123,-2.0950775,1.4763571
3,2,124,-2.1088197,1.4675802
3,2,125,-2.1225379,1.4587439
3,2,126,-2.1362312,1.4498485
3,2,127,-2.1498997,1.440894
3,2,128,-2.1635432,1.4318806
3,2,129,-2.1771615,1.4228083
3,2,130,-2.1907544,1.4136771
3,2,131,-2.2043216,1.4044873
3,2,132,-2.217863,1.3952388
3,2,133,-2.2313783,1.3859318
3,2,134,-2.2448676,1.3765665
3,2,135,-2.2583303,1.367143
3,2,136,-2.2717667,1.3576612
3,2,137,-2.2851763,1.3481215
3,2,138,-2.298559,1.3385239
3,2,139,-2.3119144,1.3288685
3,2,140,-2.3252428,1.3191553
3,2,141,-2.3385434,1.3093847
3,2,142,-2.3518164,1.2995567
3,2,143,-2.3650618,1.2896713
3,2,144,-2.3782792,1.2797288
3,2,145,-2.3914685,1.2697291
3,2,146,-2.4046295,1.2596726
3,2,147,-2.417762,1.2495593
3,2,148,-2.4308658,1.2393894
3,2,149,-2.4439409,1.2291628
3,2,150,-2.456987,1.2188799
3,2,151,-2.4700038,1.2085408
3,2,152,-2.4829915,1.1981456
3,2,153,-2.4959497,1.1876943
3,2,154,-2.5088785,1.1771873
3,2,155,-2.5217774,1.1666245
3,2,156,-2.5346465,1.1560061
3,2,157,-2.5474856,1.1453323
3,2,158,-2.5602946,1.1346033
3,2,159,-2.5730731,1.1238191
3,2,160,-2.5858214,1.1129799
3,2,161,-2.5985389,1.102086
3,2,162,-2.6112258,1.0911372
3,2,163,-2.6238818,1.0801339
3,2,164,-2.6365068,1.0690762
3,2,165,-2.6491005,1.0579643
3,2,166,-2.6616633,1.0467982
3,2,167,-2.6741946,1.0355783
3,2,168,-2.6866941,1.0243045
3,2,169,-2.6991622,1.012977
3,2,170,-2.7115986,1.0015961
3,2,171,-2.724003,0.9901617
3,2,172,-2.7363756,0.9786743
3,2,173,-2.748716,0.9671337
3,2,174,-2.7610242,0.95554036
3,2,175,-2.7733002,0.94389415
3,2,176,-2.7855434,0.9321955
3,2,177,-2.7977543,0.92044425
3,2,178,-2.8099322,0.90864086
3,2,179,-2.8220778,0.89678526
3,2,180,-2.8341904,0.8848777
3,2,181,-2.8462698,0.8729183
3,2,182,-2.8583162,0.86090726
3,2,183,-2.8703291,0.848845
3,2,184,-2.8823092,0.83673114
3,2,185,-2.8942554,0.82456636
3,2,186,-2.9061685,0.8123503
3,2,187,-2.918048,0.80008334
3,2,188,-2.9298937,0.7877657
3,2,189,-2.9417057,0.7753975
3,2,190,-2.9534838,0.76297885
3,2,191,-2.9652278,0.7505102
3,2,192,-2.9769378,0.7379915
3,2,193,-2.9886138,0.7254226
3,2,194,-3.0002556,0.7128039
3,2,195,-3.011863,0.7001356
3,2,196,-3.023436,0.6874178
3,2,197,-3.0349748,0.67465067
3,2,198,-3.0464787,0.66183466
3,2,199,-3.057948,0.64896935
3,2,200,-3.0693827,0.63605547
3,2,201,-3.0807827,0.6230926
3,2,202,-3.0921478,0.61008114
3,2,203,-3.103478,0.5970213
3,2,204,-3.114773,0.58391315
3,2,205,-3.1260328,0.5707572
3,2,206,-3.1372578,0.55755305
3,2,207,-3.1484473,0.54430133
3,2,208,-3.1596017,0.5310017
3,2,209,-3.1707208,0.51765454
3,2,210,-3.1818044,0.50426006
3,2,211,-3.1928525,0.49081835
3,2,212,-3.203865,0.47732958
3,2,213,-3.2148418,0.4637942
3,2,214,-3.225783,0.45021176
3,2,215,-3.2366884,0.43658298
3,2,216,-3.247558,0.42290744
3,2,217,-3.2583919,0.40918556
3,2,218,-3.2691896,0.3954175
3,2,219,-3.2799513,0.38160342
3,2,220,-3.2906768,0.36774373
3,2,221,-3.3013666,0.353838
3,2,222,-3.3120198,0.33988696
3,2,223,-3.322637,0.32589015
3,2,224,-3.333218,0.311848
3,2,225,-3.3437626,0.2977607
3,2,226,-3.354271,0.28362834
3,2,227,-3.3647428,0.26945108
3,2,228,-3.3751779,0.25522938
3,2,229,-3.3855767,0.24096276
3,2,230,-3.3959386,0.22665195
3,2,231,-3.406264,0.2122965
3,2,232,-3.4165528,0.19789685
3,2,233,-3.4268048,0.18345314
3,2,234,-3.43702,0.1689655
3,2,235,-3.4471982,0.1544344
3,2,236,-3.4573395,0.13985933
3,2,237,-3.467444,0.12524106
3,2,238,-3.4775114,0.110579096
3,2,239,-3.487542,0.09587389
3,2,240,-3.4975352,0.08112559
3,2,241,-3.5074916,0.066334315
3,2,242,-3.5174108,0.051500205
3,2,243,-3.5272925,0.036623716
3,2,244,-3.537137,0.021704664
3,2,245,-3.5469444,0.006742864
3,2,246,-3.5567145,-0.008261233
3,2,247,-3.5664473,-0.023307491
3,2,248,-3.5761425,-0.038395777
3,2,249,-3.5858004,-0.053525962
3,2,250,-3.5954206,-0.06869759
3,2,251,-3.6050034,-0.08391116
3,2,252,-3.6145484,-0.0991659
3,2,253,-3.624056,-0.11446233
3,2,254,-3.633526,-0.12979999
3,2,255,-3.6429584,-0.14517875
3,2,256,-3.652353,-0.16059847
3,2,257,-3.6617098,-0.17605871
3,2,258,-3.6710289,-0.19155997
3,2,259,-3.68031,-0.20710146
3,2,260,-3.6895535,-0.22268373
3,2,261,-3.698759,-0.2383063
3,2,262,-3.7079268,-0.25396904
3,2,263,-3.7170565,-0.26967183
3,2,264,-3.7261481,-0.28541455
3,2,265,-3.7352016,-0.3011967
3,2,266,-3.7442172,-0.31701884
3,2,267,-3.7531946,-0.33288014
3,2,268,-3.762134,-0.34878117
3,2,269,-3.7710354,-0.36472145
3,2,270,-3.7798986,-0.38070086
3,2,271,-3.7887237,-0.39671925
3,2,272,-3.7975104,-0.41277614
3,2,273,-3.806259,-0.4288721
3,2,274,-3.8149693,-0.44500667
3,2,275,-3.823641,-0.46117935
3,2,276,-3.8322747,-0.4773907
3,2,277,-3.8408701,-0.49364024
3,2,278,-3.8494272,-0.50992787
3,2,279,-3.8579457,-0.52625304
3,2,280,-3.8664258,-0.54261637
3,2,281,-3.8748674,-0.55901736
3,2,282,-3.8832705,-0.57545555
3,2,283,-3.8916352,-0.59193146
3,2,284,-3.8999615,-0.60844463
3,2,285,-3.9082491,-0.62499493
3,2,286,-3.9164982,-0.64158225
3,2,287,-3.9247086,-0.65820605
3,2,288,-3.9328806,-0.6748669
3,2,289,-3.9410138,-0.691564
3,2,290,-3.9491086,-0.70829797
3,2,291,-3.9571645,-0.7250682
3,2,292,-3.9651818,-0.74187464
3,2,293,-3.9731605,-0.7587171
3,2,294,-3.9811003,-0.7755951
3,2,295,-3.9890015,-0.79250926
3,2,296,-3.9968638,-0.80945903
3,2,297,-4.0046873,-0.826444
3,2,298,-4.012472,-0.8434646
3,2,299,-4.020218,-0.8605205
3,2,300,-4.027925,-0.8776114
3,2,301,-4.035593,-0.89473695
3,2,302,-4.0432224,-0.91189766
3,2,303,-4.0508127,-0.929093
3,2,304,-4.058364,-0.94632256
3,2,305,-4.0658765,-0.96358687
3,2,306,-4.07335,-0.9808854
3,2,307,-4.0807843,-0.998218
3,2,308,-4.08818,-1.0155846
3,2,309,-4.095536,-1.0329846
3,2,310,-4.102854,-1.0504187
3,2,311,-4.110132,-1.0678864
3,2,312,-4.1173716,-1.085387
3,2,313,-4.124572,-1.1029212
3,2,314,-4.131733,-1.1204886
3,2,315,-4.138855,-1.1380891
3,2,316,-4.145938,-1.1557219
3,2,317,-4.1529818,-1.1733878
3,2,318,-4.1599865,-1.1910862
3,2,319,-4.1669517,-1.2088166
3,2,320,-4.1738777,-1.2265798
3,2,321,-4.1807647,-1.244375
3,2,322,-4.1876125,-1.2622021
3,2,323,-4.194421,-1.2800608
3,2,324,-4.20119,-1.2979513
3,2,325,-4.2079196,-1.3158735
3,2,326,-4.21461,-1.333827
3,2,327,-4.221261,-1.3518114
3,2,328,-4.227873,-1.3698273
3,2,329,-4.234445,-1.387874
3,2,330,-4.240978,-1.4059515
3,2,331,-4.247471,-1.4240593
3,2,332,-4.253925,-1.4421979
3,2,333,-4.2603393,-1.460367
3,2,334,-4.266714,-1.4785658
3,2,335,-4.27305,-1.496795
3,2,336,-4.279346,-1.5150542
3,2,337,-4.2856026,-1.5333431
3,2,338,-4.2918196,-1.5516611
3,2,339,-4.297997,-1.570009
3,2,340,-4.304135,-1.5883862
3,2,341,-4.310233,-1.6067924
3,2,342,-4.3162913,-1.6252273
3,2,343,-4.32231,-1.6436914
3,2,344,-4.328289,-1.6621842
3,2,345,-4.3342285,-1.6807055
3,2,346,-4.340128,-1.6992549
3,2,347,-4.345988,-1.7178328
3,2,348,-4.351808,-1.7364389
3,2,349,-4.3575883,-1.7550725
3,2,350,-4.363329,-1.7737342
3,2,351,-4.3690295,-1.7924236
3,2,352,-4.37469,-1.8111404
3,2,353,-4.380311,-1.8298842
3,2,354,-4.385892,-1.8486555
3,2,355,-4.391433,-1.8674538
3,2,356,-4.3969336,-1.886279
3,2,357,-4.4023943,-1.9051304
3,2,358,-4.4078155,-1.9240087
3,3,0,-0.11953451,-0.6175851
3,3,1,-0.12605579,-0.6262005
3,3,2,-0.13255602,-0.6348936
3,3,3,-0.13903446,-0.6436643
3,3,4,-0.1454904,-0.65251243
3,3,5,-0.15192306,-0.6614378
3,3,6,-0.15833177,-0.6704403
3,3,7,-0.16471578,-0.6795198
3,3,8,-0.1710744,-0.68867594
3,3,9,-0.17740692,-0.6979087
3,3,10,-0.18371265,-0.7072178
3,3,11,-0.1899909,-0.7166031
3,3,12,-0.19624096,-0.7260644
3,3,13,-0.20246218,-0.7356014
3,3,14,-0.20865388,-0.745214
3,3,15,-0.2148154,-0.7549019
3,3,16,-0.22094607,-0.7646649
3,3,17,-0.22704527,-0.77450275
3,3,18,-0.23311232,-0.7844152
3,3,19,-0.2391466,-0.794402
3,3,20,-0.2451475,-0.8044629
3,3,21,-0.25111437,-0.81459767
3,3,22,-0.2570466,-0.82480603
3,3,23,-0.2629436,-0.8350877
3,3,24,-0.26880476,-0.8454424
3,3,25,-0.27462947,-0.8558699
3,3,26,-0.2804172,-0.86636984
3,3,27,-0.28616732,-0.8769419
3,3,28,-0.2918793,-0.8875859
3,3,29,-0.29755253,-0.89830136
3,3,30,-0.3031865,-0.90908813
3,3,31,-0.30878067,-0.9199458
3,3,32,-0.3143345,-0.93087405
3,3,33,-0.31984746,-0.94187254
3,3,34,-0.32531902,-0.95294094
3,3,35,-0.33074868,-0.96407896
3,3,36,-0.3361359,-0.9752862
3,3,37,-0.34148023,-0.9865623
3,3,38,-0.34678116,-0.9979069
3,3,39,-0.35203823,-1.0093197
3,3,40,-0.35725096,-1.0208002
3,3,41,-0.3624189,-1.0323482
3,3,42,-0.36754155,-1.0439631
3,3,43,-0.37261853,-1.0556446
3,3,44,-0.37764937,-1.0673923
3,3,45,-0.38263363,-1.0792059
3,3,46,-0.38757092,-1.0910848
3,3,47,-0.39246082,-1.1030289
3,3,48,-0.39730293,-1.1150374
3,3,49,-0.40209684,-1.1271102
3,3,50,-0.40684217,-1.1392468
3,3,51,-0.41153857,-1.1514467
3,3,52,-0.41618565,-1.1637094
3,3,53,-0.42078304,-1.1760346
3,3,54,-0.4253304,-1.1884217
3,3,55,-0.4298274,-1.2008704
3,3,56,-0.43427366,-1.2133801
3,3,57,-0.4386689,-1.2259505
3,3,58,-0.44301277,-1.238581
3,3,59,-0.44730502,-1.2512711
3,3,60,-0.4515453,-1.2640206
3,3,61,-0.45573333,-1.2768288
3,3,62,-0.45986882,-1.2896953
3,3,63,-0.4639515,-1.3026195
3,3,64,-0.4679811,-1.315601
3,3,65,-0.47195736,-1.3286393
3,3,66,-0.47588003,-1.3417338
3,3,67,-0.47974885,-1.3548841
3,3,68,-0.4835636,-1.3680898
3,3,69,-0.4873241,-1.3813503
3,3,70,-0.49103007,-1.394665
3,3,71,-0.4946813,-1.4080334
3,3,72,-0.49827763,-1.421455
3,3,73,-0.50181884,-1.4349295
3,3,74,-0.50530475,-1.448456
3,3,75,-0.5087352,-1.4620343
3,3,76,-0.51210994,-1.4756638
3,3,77,-0.5154289,-1.4893438
3,3,78,-0.5186919,-1.5030738
3,3,79,-0.52189875,-1.5168535
3,3,80,-0.5250494,-1.5306821
3,3,81,-0.5281436,-1.5445591
3,3,82,-0.5311813,-1.5584841
3,3,83,-0.53416234,-1.5724564
3,3,84,-0.53708667,-1.5864754
3,3,85,-0.5399541,-1.6005408
3,3,86,-0.54276466,-1.6146519
3,3,87,-0.54551816,-1.6288081
3,3,88,-0.54821455,-1.6430091
3,3,89,-0.5508537,-1.657254
3,3,90,-0.5534357,-1.6715423
3,3,91,-0.5559603,-1.6858737
3,3,92,-0.5584275,-1.7002474
3,3,93,-0.5608373,-1.714663
3,3,94,-0.5631897,-1.7291198
3,3,95,-0.5654845,-1.7436173
3,3,96,-0.5677218,-1.7581549
3,3,97,-0.5699015,-1.7727321
3,3,98,-0.5720237,-1.7873483
3,3,99,-0.5740883,-1.802003
3,3,100,-0.5760952,-1.8166955
3,3,101,-0.5780446,-1.8314253
3,3,102,-0.5799363,-1.8461918
3,3,103,-0.5817705,-1.8609945
3,3,104,-0.5835471,-1.8758329
3,3,105,-0.5852662,-1.8907063
3,3,106,-0.5869277,-1.9056143
3,3,107,-0.58853173,-1.9205561
3,3,108,-0.5900783,-1.9355314
3,3,109,-0.5915674,-1.9505394
3,3,110,-0.59299916,-1.9655797
3,3,111,-0.5943736,-1.9806516
3,3,112,-0.5956907,-1.9957548
3,3,113,-0.59695065,-2.0108883
3,3,114,-0.5981534,-2.026052
3,3,115,-0.5992991,-2.041245
3,3,116,-0.6003877,-2.056467
3,3,117,-0.6014193,-2.0717175
3,3,118,-0.6023941,-2.0869956
3,3,119,-0.6033121,-2.1023011
3,3,120,-0.6041733,-2.117633
3,3,121,-0.6049779,-2.1329916
3,3,122,-0.60572594,-2.1483753
3,3,123,-0.60641754,-2.1637843
3,3,124,-0.60705274,-2.1792176
3,3,125,-0.6076317,-2.1946752
3,3,126,-0.6081544,-2.210156
3,3,127,-0.60862106,-2.2256598
3,3,128,-0.60903174,-2.241186
3,3,129,-0.60938656,-2.256734
3,3,130,-0.6096856,-2.2723033
3,3,131,-0.60992897,-2.2878933
3,3,132,-0.6101168,-2.3035038
3,3,133,-0.6102491,-2.3191338
3,3,134,-0.6103261,-2.334783
3,3,135,-0.61034787,-2.350451
3,3,136,-0.6103145,-2.3661373
3,3,137,-0.6102261,-2.381841
3,3,138,-0.6100828,-2.3975618
3,3,139,-0.60988474,-2.413299
3,3,140,-0.609632,-2.4290528
3,3,141,-0.6093247,-2.444822
3,3,142,-0.60896295,-2.4606063
3,3,143,-0.60854685,-2.4764054
3,3,144,-0.6080765,-2.4922183
3,3,145,-0.60755205,-2.508045
3,3,146,-0.6069736,-2.5238848
3,3,147,-0.60634124,-2.5397372
3,3,148,-0.6056551,-2.5556016
3,3,149,-0.60491526,-2.571478
3,3,150,-0.60412186,-2.5873652
3,3,151,-0.603275,-2.6032634
3,3,152,-0.6023748,-2.6191716
3,3,153,-0.6014213,-2.6350899
3,3,154,-0.60041463,-2.6510172
3,3,155,-0.5993549,-2.6669533
3,3,156,-0.5982422,-2.6828978
3,3,157,-0.5970767,-2.6988502
3,3,158,-0.5958584,-2.7148101
3,3,159,-0.5945874,-2.7307768
3,3,160,-0.5932638,-2.74675
3,3,161,-0.5918877,-2.7627294
3,3,162,-0.59045917,-2.7787144
3,3,163,-0.5889783,-2.7947044
3,3,164,-0.58744514,-2.8106995
3,3,165,-0.58585984,-2.8266985
3,3,166,-0.58422244,-2.8427017
3,3,167,-0.582533,-2.858708
3,3,168,-0.5807916,-2.8747172
3,3,169,-0.57899827,-2.8907292
3,3,170,-0.57715315,-2.906743
3,3,171,-0.5752562,-2.9227588
3,3,172,-0.57330763,-2.9387758
3,3,173,-0.57130736,-2.9547937
3,3,174,-0.5692555,-2.9708118
3,3,175,-0.567152,-2.9868302
3,3,176,-0.5649971,-3.0028481
3,3,177,-0.56279063,-3.0188653
3,3,178,-0.56053275,-3.0348814
3,3,179,-0.5582235,-3.050896
3,3,180,-0.55586284,-3.0669084
3,3,181,-0.5534509,-3.0829184
3,3,182,-0.5509876,-3.0989258
3,3,183,-0.5484731,-3.1149297
3,3,184,-0.5459073,-3.1309302
3,3,185,-0.5432903,-3.1469266
3,3,186,-0.54062206,-3.162919
3,3,187,-0.53790253,-3.1789067
3,3,188,-0.5351318,-3.1948893
3,3,189,-0.5323099,-3.2108665
3,3,190,-0.52943677,-3.2268376
3,3,191,-0.5265125,-3.2428024
3,3,192,-0.52353704,-3.2587605
3,3,193,-0.5205103,-3.274712
3,3,194,-0.5174324,-3.2906563
3,3,195,-0.51430327,-3.306593
3,3,196,-0.5111229,-3.3225214
3,3,197,-0.50789124,-3.3384416
3,3,198,-0.5046084,-3.3543527
3,3,199,-0.50127417,-3.3702552
3,3,200,-0.49788868,-3.386148
3,3,201,-0.4944518,-3.4020312
3,3,202,-0.49096352,-3.4179044
3,3,203,-0.48742384,-3.433767
3,3,204,-0.48383272,-3.449619
3,3,205,-0.4801902,-3.4654596
3,3,206,-0.47649607,-3.481289
3,3,207,-0.47275046,-3.497106
3,3,208,-0.4689532,-3.5129116
3,3,209,-0.46510428,-3.5287046
3,3,210,-0.4612037,-3.544485
3,3,211,-0.45725137,-3.5602524
3,3,212,-0.45324725,-3.5760064
3,3,213,-0.4491914,-3.5917463
3,3,214,-0.4450836,-3.6074727
3,3,215,-0.44092396,-3.6231842
3,3,216,-0.43671227,-3.6388814
3,3,217,-0.43244854,-3.654564
3,3,218,-0.4281327,-3.670231
3,3,219,-0.42376477,-3.6858828
3,3,220,-0.41934472,-3.7015183
3,3,221,-0.41487235,-3.717138
3,3,222,-0.4103478,-3.732741
3,3,223,-0.40577078,-3.7483277
3,3,224,-0.40114135,-3.7638974
3,3,225,-0.39645946,-3.7794497
3,3,226,-0.39172506,-3.7949846
3,3,227,-0.38693812,-3.8105016
3,3,228,-0.38209867,-3.8260002
3,3,229,-0.37720644,-3.8414807
3,3,230,-0.3722616,-3.8569424
3,3,231,-0.36726388,-3.8723855
3,3,232,-0.36221334,-3.8878093
3,3,233,-0.35710993,-3.9032137
3,3,234,-0.35195363,-3.9185984
3,3,235,-0.34674448,-3.9339628
3,3,236,-0.34148222,-3.9493074
3,3,237,-0.33616704,-3.9646313
3,3,238,-0.3307987,-3.979935
3,3,239,-0.32537723,-3.9952176
3,3,240,-0.3199026,-4.010479
3,3,241,-0.3143748,-4.025719
3,3,242,-0.3087938,-4.0409374
3,3,243,-0.3031597,-4.0561337
3,3,244,-0.29747236,-4.0713077
3,3,245,-0.2917316,-4.0864596
3,3,246,-0.28593755,-4.101589
3,3,247,-0.28009018,-4.116696
3,3,248,-0.27418947,-4.1317797
3,3,249,-0.26823545,-4.14684
3,3,250,-0.2622282,-4.1618767
3,3,251,-0.25616747,-4.1768904
3,3,252,-0.25005355,-4.1918797
3,3,253,-0.24388617,-4.2068453
3,3,254,-0.23766547,-4.2217865
3,3,255,-0.23139147,-4.2367034
3,3,256,-0.22506417,-4.251596
3,3,257,-0.21868375,-4.2664633
3,3,258,-0.21224995,-4.281306
3,3,259,-0.20576307,-4.296123
3,3,260,-0.19922288,-4.310915
3,3,261,-0.19262955,-4.3256817
3,3,262,-0.1859831,-4.3404226
3,3,263,-0.17928362,-4.355138
3,3,264,-0.17253114,-4.369827
3,3,265,-0.16572587,-4.384489
3,3,266,-0.15886757,-4.3991256
3,3,267,-0.1519566,-4.4137354
3,3,268,-0.14499275,-4.4283185
3,3,269,-0.13797624,-4.442875
3,3,270,-0.13090715,-4.4574046
3,3,271,-0.123785555,-4.471907
3,3,272,-0.116611704,-4.486382
3,3,273,-0.10938539,-4.5008297
3,3,274,-0.10210687,-4.51525
3,3,275,-0.0947764,-4.5296426
3,3,276,-0.087393776,-4.5440073
3,3,277,-0.07995927,-4.5583444
3,3,278,-0.072473004,-4.5726533
3,3,279,-0.06493527,-4.586934
3,3,280,-0.05734586,-4.6011868
3,3,281,-0.04970508,-4.6154113
3,3,282,-0.042013235,-4.6296067
3,3,283,-0.034270138,-4.643774
3,3,284,-0.0264761,-4.6579127
3,3,285,-0.018631278,-4.672023
3,3,286,-0.010735828,-4.6861043
3,3,287,-0.002790085,-4.700156
3,3,288,0.005206125,-4.7141795
3,3,289,0.013252288,-4.7281737
3,3,290,0.021348573,-4.742139
3,3,291,0.029494625,-4.756075
3,3,292,0.03769026,-4.7699814
3,3,293,0.045935288,-4.783859
3,3,294,0.05422934,-4.797706
3,3,295,0.06257257,-4.8115244
3,3,296,0.070964605,-4.825313
3,3,297,0.079405054,-4.839072
3,3,298,0.08789407,-4.852802
3,3,299,0.096431255,-4.866502
3,3,300,0.1050164,-4.880172
3,3,301,0.1136491,-4.8938117
3,3,302,0.122329496,-4.907422
3,3,303,0.13105717,-4.9210024
3,3,304,0.13983172,-4.9345527
3,3,305,0.14865328,-4.9480734
3,3,306,0.15752143,-4.961564
3,3,307,0.16643591,-4.9750247
3,3,308,0.1753965,-4.9884553
3,3,309,0.18440275,-5.0018554
3,3,310,0.1934548,-5.015226
3,3,311,0.20255221,-5.0285664
3,3,312,0.21169454,-5.0418763
3,3,313,0.2208819,-5.055156
3,3,314,0.23011385,-5.068406
3,3,315,0.23939013,-5.081626
3,3,316,0.24871029,-5.0948153
3,3,317,0.25807443,-5.107975
3,3,318,0.26748213,-5.1211042
3,3,319,0.2769329,-5.1342034
3,3,320,0.28642687,-5.1472726
3,3,321,0.29596356,-5.1603117
3,3,322,0.3055427,-5.173321
3,3,323,0.31516385,-5.1862993
3,3,324,0.3248271,-5.199248
3,3,325,0.334532,-5.2121663
3,3,326,0.34427822,-5.2250547
3,3,327,0.35406533,-5.237913
3,3,328,0.36389345,-5.2507415
3,3,329,0.37376207,-5.26354
3,3,330,0.38367096,-5.276308
3,3,331,0.39361957,-5.2890463
3,3,332,0.40360808,-5.301755
3,3,333,0.41363597,-5.3144336
3,3,334,0.42370278,-5.327082
3,3,335,0.43380862,-5.339701
3,3,336,0.443953,-5.35229
3,3,337,0.45413566,-5.3648496
3,3,338,0.46435606,-5.377379
3,3,339,0.4746144,-5.3898787
3,3,340,0.48491016,-5.402349
3,3,341,0.49524304,-5.4147897
3,3,342,0.50561255,-5.427201
3,3,343,0.51601887,-5.4395823
3,3,344,0.5264615,-5.4519343
3,3,345,0.5369401,-5.4642572
3,3,346,0.54745424,-5.4765506
3,3,347,0.558004,-5.488815
3,3,348,0.56858903,-5.5010495
3,3,349,0.5792087,-5.5132546
3,3,350,0.5898632,-5.525431
3,3,351,0.600552,-5.5375786
3,3,352,0.61127496,-5.549697
3,3,353,0.62203145,-5.5617857
3,3,354,0.6328217,-5.573846
3,3,355,0.64364517,-5.5858774
3,3,356,0.6545017,-5.59788
3,3,357,0.6653907,-5.6098533
3,3,358,0.6763123,-5.6217985
3,4,0,0.052560527,1.1284667
3,4,1,0.039800376,1.1264546
3,4,2,0.027013222,1.1243598
3,4,3,0.01420002,1.1221826
3,4,4,0.0013617119,1.1199229
3,4,5,-0.011500764,1.1175808
3,4,6,-0.024386477,1.1151564
3,4,7,-0.03729453,1.1126498
3,4,8,-0.050224,1.110061
3,4,9,-0.063174,1.1073903
3,4,10,-0.07614367,1.1046376
3,4,11,-0.0891321,1.1018032
3,4,12,-0.10213846,1.098887
3,4,13,-0.115161896,1.0958891
3,4,14,-0.12820156,1.0928097
3,4,15,-0.1412566,1.0896487
